# time,average_effective_velocity,95CLI
1.000000000000000056e-01,0.000000000000000000e+00,0.000000000000000000e+00
1.215183306378338629e-01,1.741336170217157586e-01,7.025086236573735259e-03
1.476670468100590716e-01,3.181994203763771067e-01,1.280875509746079964e-02
1.794425301857724697e-01,4.376841556628123797e-01,1.757256845867341891e-02
2.180555671360417669e-01,5.371486074922696696e-01,2.149603220761917358e-02
2.649774850465789755e-01,6.204008700116562247e-01,2.472488382784514965e-02
3.219962163947186484e-01,6.906281341355295922e-01,2.737689739275497511e-02
3.912844268798491010e-01,7.505148910945310670e-01,2.954558560320686908e-02
4.754823035902082662e-01,8.023331439778089713e-01,3.130342510256605565e-02
5.777981578011381902e-01,8.480016511123495970e-01,3.270483431243431660e-02
7.021306758161000028e-01,8.891068142026282706e-01,3.378883285705351625e-02
8.532174761478656944e-01,9.268527923206374419e-01,3.457874303916104453e-02
1.036815633725144625e+00,9.619267511903166756e-01,3.507010638834555383e-02
1.259921049894873413e+00,9.942749488502873323e-01,3.520148942918235879e-02
1.531035027186919528e+00,1.023312679098958622e+00,3.489858576357304093e-02
1.860488206518050802e+00,1.048920652297522738e+00,3.422470956086103022e-02
2.260834210274509815e+00,1.071627463948656933e+00,3.320634129814660496e-02
2.747327990814637744e+00,1.094667255961191854e+00,3.182579396255651866e-02
3.338507111583890463e+00,1.121527014797547128e+00,3.018379975456806155e-02
4.056898110222107334e+00,1.149796757000169034e+00,2.821231457510902860e-02
4.929874859219732564e+00,1.173080042829977465e+00,2.579367256532997740e-02
5.990701631458082765e+00,1.195529043171807082e+00,2.342693300983104965e-02
7.279800616041338657e+00,1.214419486318226271e+00,2.154738940449697077e-02
8.846292182376176427e+00,1.231120382990274376e+00,2.003138714227377729e-02
1.074986658336873369e+01,1.238777937230754356e+00,1.932063118102643473e-02
1.306305841790402233e+01,1.247744312279088552e+00,1.871130875474256994e-02
1.587401051968200072e+01,1.253217871803542494e+00,1.840221678918849829e-02
1.928983258879170748e+01,1.259871480246142816e+00,1.826150459459322667e-02
2.344068254473251400e+01,1.263466396116604384e+00,1.831390523371247483e-02
2.848472611847307334e+01,1.267305470330758688e+00,1.831164495833348047e-02
3.461416366592753491e+01,1.268264872624434103e+00,1.838100017092320071e-02
4.206255385108273970e+01,1.268154821866427584e+00,1.803704320072735748e-02
5.111371326347565969e+01,1.260665988981908958e+00,1.722952972659343857e-02
6.211253108478470608e+01,1.250635569391725932e+00,1.606413196988052891e-02
7.547811089113595528e+01,1.236330452550392867e+00,1.480044515456157943e-02
9.171974035188149799e+01,1.217348239696196321e+00,1.293325481366937660e-02
1.114562973409620952e+02,1.201616886528987127e+00,1.145886774537118076e-02
1.354398319194774558e+02,1.182560708251200188e+00,9.846771566927037256e-03
1.645842227672370655e+02,1.163244453423146529e+00,8.406298162601591462e-03
2.000000000000000284e+02,1.145476894414009461e+00,7.347762408388117464e-03
