# time,average_effective_velocity,95CLI
1.000000000000000056e-01,0.000000000000000000e+00,0.000000000000000000e+00
1.193776641714436315e-01,8.155090162204677029e-02,6.485055133353725618e-03
1.425102670302998142e-01,1.500425732874012541e-01,1.191759992407879359e-02
1.701254279852589257e-01,2.076291424752765014e-01,1.646784977785117898e-02
2.030917620904735821e-01,2.561215524787833764e-01,2.027804640851768245e-02
2.424462017082328336e-01,2.970442594926014368e-01,2.346681321617835256e-02
2.894266124716751154e-01,3.316831589505723210e-01,2.613276151582236140e-02
3.455107294592220102e-01,3.611255680408144708e-01,2.835744007444547174e-02
4.124626382901352417e-01,3.862936756670083960e-01,3.020770369946332301e-02
4.923882631706739121e-01,4.079718933999341157e-01,3.173752916042064942e-02
5.878016072274913073e-01,4.268280294795649410e-01,3.298923790787430810e-02
7.017038286703829453e-01,4.434267222753583426e-01,3.399386092419881544e-02
8.376776400682920398e-01,4.582321635248339242e-01,3.477006657823963898e-02
1.000000000000000000e+00,4.715961237671705275e-01,3.532080136876559334e-02
1.193776641714436870e+00,4.837340498464226535e-01,3.562799530186777641e-02
1.425102670302998531e+00,4.947112596733984624e-01,3.565049973965520730e-02
1.701254279852589146e+00,5.044761327238429516e-01,3.533649732921914643e-02
2.030917620904735710e+00,5.129347986738403975e-01,3.465319218844366278e-02
2.424462017082328114e+00,5.200390265904361042e-01,3.361407397817942760e-02
2.894266124716751598e+00,5.260247100991536362e-01,3.230240696521676641e-02
3.455107294592219880e+00,5.317393331276011326e-01,3.090274174851631930e-02
4.124626382901352528e+00,5.387297572093943110e-01,2.966519690449785293e-02
4.923882631706741897e+00,5.494416338140338807e-01,2.873989188406571652e-02
5.878016072274914627e+00,5.653837672312466145e-01,2.782731919163487777e-02
7.017038286703829897e+00,5.839640273167907569e-01,2.659841896171533451e-02
8.376776400682919288e+00,6.004400995352786596e-01,2.549416697856294808e-02
1.000000000000000000e+01,6.157750319677256501e-01,2.480914282493221212e-02
1.193776641714437048e+01,6.310056765251840227e-01,2.385707160822393355e-02
1.425102670302999286e+01,6.484903941014306117e-01,2.297577995332959755e-02
1.701254279852589235e+01,6.696589036350588664e-01,2.178842563469196233e-02
2.030917620904736864e+01,6.909837463915415867e-01,2.024325673684403137e-02
2.424462017082328202e+01,7.117962212507656927e-01,1.883588835043137344e-02
2.894266124716751776e+01,7.327168313247359732e-01,1.706359793198313976e-02
3.455107294592221479e+01,7.542702504902422111e-01,1.494020494339564492e-02
4.124626382901352173e+01,7.735138096541074315e-01,1.286737000756677136e-02
4.923882631706741364e+01,7.909426836788182591e-01,1.087486249438758372e-02
5.878016072274911608e+01,8.054421764755955726e-01,9.143784236923675410e-03
7.017038286703829897e+01,8.180381604469261214e-01,7.654098435384669094e-03
8.376776400682923907e+01,8.283271328728100125e-01,6.421146645962129244e-03
1.000000000000000000e+02,8.370926877251860798e-01,5.382395440664761513e-03
