# time,average_effective_velocity,95CLI
1.000000000000000056e-01,0.000000000000000000e+00,0.000000000000000000e+00
1.215183306378338629e-01,2.071121882035470776e-02,7.755388031512994683e-03
1.476670468100590716e-01,3.825506826278940453e-02,1.415594962822414558e-02
1.794425301857724697e-01,5.328250776533314387e-02,1.944392185523668298e-02
2.180555671360417669e-01,6.638771274545142431e-02,2.381584610472035901e-02
2.649774850465789755e-01,7.808457511870604828e-02,2.743204359486799485e-02
3.219962163947186484e-01,8.883840181304637762e-02,3.042225496166908391e-02
3.912844268798491010e-01,9.909652379016614665e-02,3.288980017533267575e-02
4.754823035902082662e-01,1.093191088398351302e-01,3.491511287674625014e-02
5.777981578011381902e-01,1.199336990584491808e-01,3.655287949091193256e-02
7.021306758161000028e-01,1.314317357550612020e-01,3.783916196612117228e-02
8.532174761478656944e-01,1.444426233156675399e-01,3.879432119419813640e-02
1.036815633725144625e+00,1.595276292803142759e-01,3.941163141474082060e-02
1.259921049894873413e+00,1.770892385429038429e-01,3.964700932139584438e-02
1.531035027186919528e+00,1.977941546327760258e-01,3.944738231044788573e-02
1.860488206518050802e+00,2.221855992371867261e-01,3.870569903869528622e-02
2.260834210274509815e+00,2.499488582021761329e-01,3.734974291489738529e-02
2.747327990814637744e+00,2.791476122626098677e-01,3.541697527672318935e-02
3.338507111583890463e+00,3.069637518906133122e-01,3.296631787048059925e-02
4.056898110222107334e+00,3.314702105316002512e-01,3.013234151843224157e-02
4.929874859219732564e+00,3.526078582417416785e-01,2.730692070877395114e-02
5.990701631458082765e+00,3.750774179002074882e-01,2.498968174230373901e-02
7.279800616041338657e+00,4.009429297424447758e-01,2.340928918510747081e-02
8.846292182376176427e+00,4.286034787906778387e-01,2.215751856514189960e-02
1.074986658336873369e+01,4.558613859408991997e-01,2.068046057233839663e-02
1.306305841790402233e+01,4.902116988743002168e-01,1.915911298217005607e-02
1.587401051968200072e+01,5.223018637658305430e-01,1.693361750991209322e-02
1.928983258879170748e+01,5.505370069490953533e-01,1.541921185275891421e-02
2.344068254473251400e+01,5.756061610330328593e-01,1.343008080904065614e-02
2.848472611847307334e+01,5.975074246063570849e-01,1.181744273156684101e-02
3.461416366592753491e+01,6.153545489153148251e-01,1.058653023779936204e-02
4.206255385108273970e+01,6.300668859349130013e-01,9.473527040995109033e-03
5.111371326347565969e+01,6.400145040580186295e-01,8.568597405036135553e-03
6.211253108478470608e+01,6.434136975956852300e-01,7.971019781919838967e-03
7.547811089113595528e+01,6.404919105166773097e-01,7.608313810486369219e-03
9.171974035188149799e+01,6.290411377560100048e-01,7.228607755735548535e-03
1.114562973409620952e+02,6.093915563999466878e-01,7.123282411266570156e-03
1.354398319194774558e+02,5.805731666053448592e-01,7.063921816342552500e-03
1.645842227672370655e+02,5.434631893959472881e-01,6.684184610773095427e-03
2.000000000000000284e+02,5.051925888578869817e-01,6.173098648157010829e-03
