# time,average_effective_velocity,95CLI
1.000000000000000056e-01,0.000000000000000000e+00,0.000000000000000000e+00
1.215183306378338629e-01,1.476093324113951222e-01,1.885956743959766105e-02
1.476670468100590716e-01,2.750007204185890286e-01,3.448215789423232647e-02
1.794425301857724697e-01,3.885674186151874543e-01,4.746483541708575865e-02
2.180555671360417669e-01,4.931167985151297950e-01,5.814915697239083497e-02
2.649774850465789755e-01,5.941211063583405894e-01,6.682128864078006047e-02
3.219962163947186484e-01,6.965440406300915654e-01,7.366085058011988262e-02
3.912844268798491010e-01,8.037648100095792225e-01,7.868026425644103483e-02
4.754823035902082662e-01,9.191439799187238746e-01,8.164269817117110473e-02
5.777981578011381902e-01,1.047376594881953560e+00,8.218525900119956484e-02
7.021306758161000028e-01,1.190207528284217497e+00,7.993932212432254547e-02
8.532174761478656944e-01,1.344199678121366093e+00,7.481794641719682892e-02
1.036815633725144625e+00,1.502409736000500873e+00,6.665548577887320247e-02
1.259921049894873413e+00,1.649284869233902162e+00,5.664412074720617113e-02
1.531035027186919528e+00,1.774930256193545830e+00,4.736087870883069068e-02
1.860488206518050802e+00,1.880236228937611997e+00,4.033534973305140381e-02
2.260834210274509815e+00,1.971199055165461012e+00,3.507990371906465760e-02
2.747327990814637744e+00,2.047633782217987974e+00,3.033308045519891860e-02
3.338507111583890463e+00,2.106228955430735628e+00,2.661769059103189297e-02
4.056898110222107334e+00,2.156821785599455144e+00,2.486363776018767763e-02
4.929874859219732564e+00,2.197711762363156573e+00,2.288384331534391164e-02
5.990701631458082765e+00,2.231657900496838209e+00,2.231864025423264952e-02
7.279800616041338657e+00,2.258770196083634385e+00,2.183613036859433781e-02
8.846292182376176427e+00,2.279404177193223191e+00,2.162819606018649352e-02
1.074986658336873369e+01,2.293330969554646437e+00,2.165441849899462506e-02
1.306305841790402233e+01,2.298504196263536858e+00,2.180114872478770838e-02
1.587401051968200072e+01,2.296902541866708614e+00,2.229923346541193632e-02
1.928983258879170748e+01,2.286371634289238841e+00,2.263933269503540929e-02
2.344068254473251400e+01,2.266936221531437479e+00,2.327588583402381145e-02
2.848472611847307334e+01,2.232186657777531114e+00,2.380884469238568960e-02
3.461416366592753491e+01,2.184133000004981007e+00,2.382522330906250083e-02
4.206255385108273970e+01,2.124514847141481422e+00,2.356179733056210437e-02
5.111371326347565969e+01,2.049514585386591481e+00,2.264353620727300662e-02
6.211253108478470608e+01,1.964444849638535606e+00,2.191085538131157251e-02
7.547811089113595528e+01,1.872395293180895148e+00,2.093582538984215674e-02
9.171974035188149799e+01,1.782153097014875787e+00,2.020839938460220961e-02
1.114562973409620952e+02,1.689642424257634667e+00,1.911462398515887187e-02
1.354398319194774558e+02,1.599426456980260092e+00,1.786566651023528338e-02
1.645842227672370655e+02,1.510967785528802398e+00,1.643603730892451500e-02
2.000000000000000284e+02,1.423257881549756521e+00,1.485083562745623947e-02
