# time,average_effective_velocity,95CLI
1.000000000000000056e-01,0.000000000000000000e+00,0.000000000000000000e+00
1.215183306378338629e-01,4.853452884014704954e-02,1.215394694916572919e-02
1.476670468100590716e-01,9.050737855524335074e-02,2.224418127169630957e-02
1.794425301857724697e-01,1.276551691596322369e-01,3.064437973333621751e-02
2.180555671360417669e-01,1.617109012971648108e-01,3.765342161646149238e-02
2.649774850465789755e-01,1.943154971221307536e-01,4.350815392826024725e-02
3.219962163947186484e-01,2.274002781989309108e-01,4.841533090296707559e-02
3.912844268798491010e-01,2.627334277202041934e-01,5.252498698407041117e-02
4.754823035902082662e-01,3.026188394066657295e-01,5.583034000470981500e-02
5.777981578011381902e-01,3.489432251015687214e-01,5.824379819010250259e-02
7.021306758161000028e-01,4.034944202865330398e-01,5.963695948226545307e-02
8.532174761478656944e-01,4.701673063612609171e-01,5.985432523403341060e-02
1.036815633725144625e+00,5.523609446544289758e-01,5.863954425433171719e-02
1.259921049894873413e+00,6.472183633626809041e-01,5.578925208253870255e-02
1.531035027186919528e+00,7.495975198840234555e-01,5.131067174218077731e-02
1.860488206518050802e+00,8.506048547569440288e-01,4.559291640184651162e-02
2.260834210274509815e+00,9.421320873151188824e-01,3.963980284645791247e-02
2.747327990814637744e+00,1.022629636626281702e+00,3.413662323687718242e-02
3.338507111583890463e+00,1.094594160118248949e+00,2.961973174473189752e-02
4.056898110222107334e+00,1.160474608069868241e+00,2.561629201362837158e-02
4.929874859219732564e+00,1.214572305792616769e+00,2.157359958179331377e-02
5.990701631458082765e+00,1.254799208175592096e+00,1.907381168206644106e-02
7.279800616041338657e+00,1.292755056888970078e+00,1.701689776045412286e-02
8.846292182376176427e+00,1.320189314321798868e+00,1.547673801917739435e-02
1.074986658336873369e+01,1.345169015199463525e+00,1.431042428012274312e-02
1.306305841790402233e+01,1.365100613336644120e+00,1.388345339120234528e-02
1.587401051968200072e+01,1.380335556892049453e+00,1.371238227538284019e-02
1.928983258879170748e+01,1.389582263985313482e+00,1.383837121018872442e-02
2.344068254473251400e+01,1.394742051669522809e+00,1.414069906747497142e-02
2.848472611847307334e+01,1.395232937188793043e+00,1.460769469387125825e-02
3.461416366592753491e+01,1.390547389656174859e+00,1.511073694178886699e-02
4.206255385108273970e+01,1.377666608937200055e+00,1.540010944685450515e-02
5.111371326347565969e+01,1.354301708489141776e+00,1.555796605155401746e-02
6.211253108478470608e+01,1.320130801252376251e+00,1.540655010398625513e-02
7.547811089113595528e+01,1.276675146748363465e+00,1.502617491871877098e-02
9.171974035188149799e+01,1.222608414132401622e+00,1.454057532385189498e-02
1.114562973409620952e+02,1.163693184154927840e+00,1.357498773539774807e-02
1.354398319194774558e+02,1.103086363824293148e+00,1.274583932020320436e-02
1.645842227672370655e+02,1.042620497673002911e+00,1.172616680645227963e-02
2.000000000000000284e+02,9.817820324702415391e-01,1.071331342586515425e-02
