# time,average_effective_velocity,95CLI
1.000000000000000056e-01,0.000000000000000000e+00,0.000000000000000000e+00
1.079840827186790142e-01,3.020704360816227688e-02,3.093625185303152184e-03
1.166056212059451008e-01,5.831146261755904697e-02,5.961041984151965907e-03
1.259155104576572815e-01,8.447997028641583694e-02,8.619189405876940754e-03
1.359687089682435623e-01,1.088677121588843555e-01,1.108382837987065446e-02
1.468245631637880300e-01,1.316155478653133482e-01,1.336941730853866313e-02
1.585471577381239727e-01,1.528598081331660752e-01,1.548956133848572274e-02
1.712056939600502536e-01,1.727273531607030621e-01,1.745666377837572572e-02
1.848748981849091255e-01,1.913347672939353372e-01,1.928193993511856733e-02
1.996354629820658311e-01,2.087925428246418247e-01,2.097582258271650513e-02
2.155745234823718270e-01,2.252039997768587321e-01,2.254798753510130205e-02
2.327861717576024392e-01,2.406659487573009071e-01,2.400736358578713092e-02
2.513720122683756331e-01,2.552694105324302409e-01,2.536216802087171152e-02
2.714417616594906879e-01,2.691001737985393993e-01,2.661994047634001423e-02
2.931138964434239491e-01,2.822392546366013222e-01,2.778757780989559237e-02
3.165163523954100389e-01,2.947632588507528850e-01,2.887135949356125705e-02
3.417872797888051317e-01,3.067448658889641022e-01,2.987699139032727949e-02
3.690758589290661917e-01,3.182530556841625113e-01,3.080961726577871596e-02
3.985431808006378307e-01,3.293533598646853355e-01,3.167383761853732882e-02
4.303631980254152278e-01,3.401081569226363510e-01,3.247373718046061425e-02
4.647237517465167000e-01,3.505767841352859793e-01,3.321289162610286533e-02
5.018276804993071494e-01,3.608154872103278565e-01,3.389436263490083756e-02
5.418940176155999655e-01,3.708773254783894191e-01,3.452069401098917939e-02
5.851592842296025054e-01,3.808118150990134065e-01,3.509389662377204733e-02
6.318788855185237807e-01,3.906648040042078884e-01,3.561542593530720585e-02
6.823286184201897697e-01,4.004780383415025291e-01,3.608614017706161803e-02
7.368062997280774296e-01,4.102879964433026050e-01,3.650621866529038528e-02
7.956335241748050402e-01,4.201245032305044314e-01,3.687502435120076222e-02
8.591575628824624777e-01,4.300088535800256073e-01,3.719090299097777691e-02
9.277534133867848531e-01,4.399494904829726605e-01,3.745087843345289158e-02
1.001826013336953869e+00,4.499403388748883237e-01,3.765029786644601140e-02
1.081812630939020581e+00,4.599577849258232320e-01,3.778219889478513782e-02
1.168185446254309534e+00,4.699503156180393493e-01,3.783667817050187510e-02
1.261454338590822788e+00,4.798349956010732331e-01,3.780053251910043405e-02
1.362169896442279482e+00,4.895044956301088934e-01,3.765730476701881907e-02
1.470926667743174932e+00,4.988680558184845903e-01,3.739304971271503047e-02
1.588366669626899208e+00,5.078431174109234725e-01,3.699785602582749550e-02
1.715183178405837339e+00,5.163515037054390300e-01,3.646661047651056364e-02
1.852124822146627547e+00,5.243751709361149649e-01,3.581227916435197195e-02
2.000000000000000000e+00,5.317972362752259041e-01,3.503723383231500954e-02
