# time,average_effective_velocity,95CLI
1.000000000000000056e-01,0.000000000000000000e+00,0.000000000000000000e+00
1.193776641714436315e-01,1.564858832421764032e-02,8.015211686425013568e-03
1.425102670302998142e-01,2.957908250999796707e-02,1.477118760205076500e-02
1.701254279852589257e-01,4.227929842888131923e-02,2.048016338324551780e-02
2.030917620904735821e-01,5.419854178147083534e-02,2.531905315029347320e-02
2.424462017082328336e-01,6.576673370740168667e-02,2.943483095453660117e-02
2.894266124716751154e-01,7.742379975537758141e-02,3.294906896232470406e-02
3.455107294592220102e-01,8.967004551632906661e-02,3.596276190708408427e-02
4.124626382901352417e-01,1.029659339517955408e-01,3.854888305515406094e-02
4.923882631706739121e-01,1.177920997910881368e-01,4.074696274706720439e-02
5.878016072274913073e-01,1.348499245030640725e-01,4.257595846260113504e-02
7.017038286703829453e-01,1.548678397428267794e-01,4.403502450439538557e-02
8.376776400682920398e-01,1.786001479756255117e-01,4.509957324774348936e-02
1.000000000000000000e+00,2.065818346470527089e-01,4.570944557644415068e-02
1.193776641714436870e+00,2.395951853243324658e-01,4.580694005381030776e-02
1.425102670302998531e+00,2.779548813686930631e-01,4.525256687439190711e-02
1.701254279852589146e+00,3.211307429220822685e-01,4.384832305510307643e-02
2.030917620904735710e+00,3.671122403988615890e-01,4.153255747187872132e-02
2.424462017082328114e+00,4.109028227055807614e-01,3.838387359346365907e-02
2.894266124716751598e+00,4.442294482720262616e-01,3.455030619087309102e-02
3.455107294592219880e+00,4.605121490953922869e-01,3.010242919880978807e-02
4.124626382901352528e+00,4.572335497881146460e-01,2.492511970514500047e-02
4.923882631706741897e+00,4.399231015582246163e-01,1.945316567997616708e-02
5.878016072274914627e+00,4.279852877865978344e-01,1.567112088199017900e-02
7.017038286703829897e+00,4.510265013063142758e-01,1.556152111249584080e-02
8.376776400682919288e+00,4.976501363514361786e-01,1.479798584629755942e-02
1.000000000000000000e+01,5.064094984649035736e-01,1.131025704022486054e-02
1.193776641714437048e+01,4.899907364743503191e-01,8.347720617466613743e-03
1.425102670302999286e+01,5.242608353958096989e-01,8.712037913256689622e-03
1.701254279852589235e+01,5.126724717544535181e-01,5.676972937321648864e-03
2.030917620904736864e+01,5.354657737044383747e-01,6.067654482681862811e-03
2.424462017082328202e+01,5.281635381393260387e-01,4.752090494243827769e-03
2.894266124716751776e+01,5.294121364057399193e-01,3.489158081021000255e-03
3.455107294592221479e+01,5.338046968120082614e-01,2.912532905302394910e-03
4.124626382901352173e+01,5.401678347274511127e-01,2.819181036709233340e-03
4.923882631706741364e+01,5.468587299070215568e-01,2.375011690625265532e-03
5.878016072274911608e+01,5.452364427487587095e-01,2.054758884619009834e-03
7.017038286703829897e+01,5.465294709179521204e-01,1.730888501886896930e-03
8.376776400682923907e+01,5.486310101556690633e-01,1.326493489085577579e-03
1.000000000000000000e+02,5.488988535144219139e-01,1.277618778564180036e-03
