# time,average_effective_velocity,95CLI
1.000000000000000056e-01,0.000000000000000000e+00,0.000000000000000000e+00
1.215183306378338629e-01,3.891261707989157603e-02,8.316250464726128097e-03
1.476670468100590716e-01,7.179119847251980158e-02,1.517943212555322371e-02
1.794425301857724697e-01,9.988327881371472650e-02,2.084645883432788629e-02
2.180555671360417669e-01,1.244071349231748447e-01,2.552829279080802774e-02
2.649774850465789755e-01,1.464658247053008677e-01,2.939869636178563811e-02
3.219962163947186484e-01,1.670367405001120520e-01,3.259629901321838691e-02
3.912844268798491010e-01,1.869711459726091929e-01,3.522426959920514633e-02
4.754823035902082662e-01,2.071955640192374437e-01,3.736238962240238243e-02
5.777981578011381902e-01,2.286391204881363659e-01,3.907132053208364070e-02
7.021306758161000028e-01,2.522878406184956290e-01,4.038252624987816175e-02
8.532174761478656944e-01,2.787907677798487915e-01,4.129332798693845924e-02
1.036815633725144625e+00,3.081805906478385371e-01,4.177311997156418072e-02
1.259921049894873413e+00,3.401136109279071507e-01,4.169983711109997299e-02
1.531035027186919528e+00,3.749923698262587757e-01,4.088976099923209012e-02
1.860488206518050802e+00,4.125547482599500881e-01,3.927847396199860008e-02
2.260834210274509815e+00,4.482783571577022008e-01,3.673296803279224587e-02
2.747327990814637744e+00,4.763770262012936296e-01,3.298968358773491510e-02
3.338507111583890463e+00,4.928937809256301872e-01,2.809604355962249181e-02
4.056898110222107334e+00,4.960518803818704803e-01,2.252592099228529696e-02
4.929874859219732564e+00,4.904669536200886859e-01,1.795841319933632468e-02
5.990701631458082765e+00,4.976371703714466688e-01,1.667011391626276387e-02
7.279800616041338657e+00,5.305523935795433133e-01,1.645627069565783543e-02
8.846292182376176427e+00,5.527652633701339857e-01,1.329355272846278156e-02
1.074986658336873369e+01,5.473318857859749142e-01,1.022493637733114420e-02
1.306305841790402233e+01,5.702165844962616692e-01,1.006679804641815931e-02
1.587401051968200072e+01,5.690537658031470380e-01,7.539995260661498319e-03
1.928983258879170748e+01,5.847737343978688385e-01,6.615456314236145378e-03
2.344068254473251400e+01,5.907830860261559236e-01,5.773719614986004035e-03
2.848472611847307334e+01,5.966555204064627471e-01,4.828141033262373094e-03
3.461416366592753491e+01,6.026889252102985983e-01,3.895459273994169355e-03
4.206255385108273970e+01,6.068851523873588505e-01,3.410868600750778610e-03
5.111371326347565969e+01,6.128987179175637845e-01,2.960686094849950076e-03
6.211253108478470608e+01,6.173367626047252532e-01,2.599907075528162543e-03
7.547811089113595528e+01,6.219176439766471720e-01,2.318569778353122331e-03
9.171974035188149799e+01,6.260471417171371566e-01,2.101649572461533610e-03
1.114562973409620952e+02,6.292280626748333328e-01,2.006389940324291438e-03
1.354398319194774558e+02,6.299317589060610123e-01,1.870119331047308221e-03
1.645842227672370655e+02,6.306762225194721960e-01,1.799253627309588613e-03
2.000000000000000284e+02,6.307148742408852371e-01,1.778727667197132741e-03
