# time,average_effective_velocity,95CLI
1.000000000000000056e-01,0.000000000000000000e+00,0.000000000000000000e+00
1.215183306378338629e-01,6.268826178933431525e-02,7.097309390412595911e-03
1.476670468100590716e-01,1.151796488939258317e-01,1.294872633108149797e-02
1.794425301857724697e-01,1.594292653732020115e-01,1.777423520833244786e-02
2.180555671360417669e-01,1.971588459729457510e-01,2.175451011037033214e-02
2.649774850465789755e-01,2.298608407394803488e-01,2.503890628139734606e-02
3.219962163947186484e-01,2.588328641201506075e-01,2.775109549606456782e-02
3.912844268798491010e-01,2.852399092123381052e-01,2.999171373382628417e-02
4.754823035902082662e-01,3.101592174530853341e-01,3.184159514466159552e-02
5.777981578011381902e-01,3.346054248915626972e-01,3.336344384605961777e-02
7.021306758161000028e-01,3.595320233944263033e-01,3.460146967089508530e-02
8.532174761478656944e-01,3.857871358966617481e-01,3.557597630360631591e-02
1.036815633725144625e+00,4.139815190558704394e-01,3.626455879964738532e-02
1.259921049894873413e+00,4.443990551332791528e-01,3.658747417613338743e-02
1.531035027186919528e+00,4.769800269312939323e-01,3.644358537483885496e-02
1.860488206518050802e+00,5.113832882549349534e-01,3.577884902914310605e-02
2.260834210274509815e+00,5.463520820934466560e-01,3.453131207086679311e-02
2.747327990814637744e+00,5.791576164828359241e-01,3.271334971424033622e-02
3.338507111583890463e+00,6.091515310832311680e-01,3.059932809107543394e-02
4.056898110222107334e+00,6.396866811864710956e-01,2.874443059851404178e-02
4.929874859219732564e+00,6.748532502487143425e-01,2.716837095659102932e-02
5.990701631458082765e+00,7.123589603933029313e-01,2.513190840456861613e-02
7.279800616041338657e+00,7.472201938405776955e-01,2.247844996492892947e-02
8.846292182376176427e+00,7.788145393372100100e-01,1.994534579985666675e-02
1.074986658336873369e+01,8.088412736125181191e-01,1.765581919051519011e-02
1.306305841790402233e+01,8.348689201295758089e-01,1.558386156728228979e-02
1.587401051968200072e+01,8.564648939017039941e-01,1.396825962864417167e-02
1.928983258879170748e+01,8.743228506971952863e-01,1.290007865823321158e-02
2.344068254473251400e+01,8.912987114708952330e-01,1.202590564649623148e-02
2.848472611847307334e+01,9.051502225753803588e-01,1.148110872986616258e-02
3.461416366592753491e+01,9.178069191303942498e-01,1.125257702171077873e-02
4.206255385108273970e+01,9.285258568123893053e-01,1.125788714483489522e-02
5.111371326347565969e+01,9.367097152665802007e-01,1.124143181239620724e-02
6.211253108478470608e+01,9.424260423940616915e-01,1.113586192414304718e-02
7.547811089113595528e+01,9.416621304430538020e-01,1.094055881865861092e-02
9.171974035188149799e+01,9.342167858208753062e-01,1.050221665701269076e-02
1.114562973409620952e+02,9.143718947195793589e-01,9.955865218072592476e-03
1.354398319194774558e+02,8.813845067635571739e-01,8.822536985451582062e-03
1.645842227672370655e+02,8.415229561817847426e-01,7.642870194269626820e-03
2.000000000000000284e+02,7.996585855310877067e-01,6.445577528823254361e-03
