# time,average_effective_velocity,95CLI
1.000000000000000056e-01,0.000000000000000000e+00,0.000000000000000000e+00
1.215183306378338629e-01,8.073624425084485745e-02,7.002238917825203031e-03
1.476670468100590716e-01,1.477026197027195564e-01,1.276669314187858437e-02
1.794425301857724697e-01,2.034246228188209549e-01,1.751173549281990344e-02
2.180555671360417669e-01,2.500240984348111595e-01,2.141591170339473757e-02
2.649774850465789755e-01,2.892852671591379932e-01,2.462403885603044532e-02
3.219962163947186484e-01,3.227065379243511112e-01,2.725347653716724342e-02
3.912844268798491010e-01,3.515608225760638583e-01,2.939780393431940669e-02
4.754823035902082662e-01,3.769405634238479075e-01,3.113012485273007959e-02
5.777981578011381902e-01,3.997930067626093709e-01,3.250584064204378731e-02
7.021306758161000028e-01,4.209413393766558986e-01,3.356537974959169363e-02
8.532174761478656944e-01,4.410818598925266287e-01,3.433646013431703586e-02
1.036815633725144625e+00,4.607541371781105344e-01,3.483430750841183532e-02
1.259921049894873413e+00,4.802626334057860658e-01,3.505144068913779859e-02
1.531035027186919528e+00,4.996115287470466182e-01,3.494847928649367358e-02
1.860488206518050802e+00,5.193227048048423278e-01,3.451971416897290507e-02
2.260834210274509815e+00,5.396525252534196682e-01,3.377007860707965936e-02
2.747327990814637744e+00,5.601581897971037449e-01,3.268149899904385092e-02
3.338507111583890463e+00,5.806176987896799480e-01,3.132220100934871715e-02
4.056898110222107334e+00,6.011499652752446687e-01,3.003143518439252077e-02
4.929874859219732564e+00,6.210706286891706229e-01,2.897958523973774569e-02
5.990701631458082765e+00,6.450543039713454441e-01,2.782336504838185329e-02
7.279800616041338657e+00,6.750557560394565559e-01,2.629063440570745397e-02
8.846292182376176427e+00,7.054617234058097042e-01,2.423799740376329434e-02
1.074986658336873369e+01,7.375556668404552596e-01,2.196350743324391314e-02
1.306305841790402233e+01,7.670270981902169716e-01,1.984597937811257914e-02
1.587401051968200072e+01,7.918496793162446146e-01,1.774471759708530147e-02
1.928983258879170748e+01,8.120097576778458892e-01,1.590297005948233117e-02
2.344068254473251400e+01,8.308134608344230898e-01,1.453930806286841959e-02
2.848472611847307334e+01,8.460909022250924227e-01,1.351720606719326347e-02
3.461416366592753491e+01,8.591221400859275770e-01,1.290061642931137481e-02
4.206255385108273970e+01,8.693110905259799903e-01,1.252377470337838646e-02
5.111371326347565969e+01,8.755124777646513534e-01,1.234862827778693967e-02
6.211253108478470608e+01,8.821000781310738281e-01,1.204079509539919199e-02
7.547811089113595528e+01,8.827592297332370608e-01,1.165043907113750242e-02
9.171974035188149799e+01,8.761436843428536125e-01,1.103155698058857180e-02
1.114562973409620952e+02,8.609536474796894989e-01,1.008754737883364207e-02
1.354398319194774558e+02,8.382303212613587684e-01,8.907020034746845893e-03
1.645842227672370655e+02,8.095741332838147786e-01,7.831665593170927114e-03
2.000000000000000284e+02,7.772995004900276061e-01,6.519797683836230616e-03
