# time,average_effective_velocity,95CLI
1.000000000000000056e-01,0.000000000000000000e+00,0.000000000000000000e+00
1.215183306378338629e-01,1.704923965009960685e-01,7.227885175736149456e-03
1.476670468100590716e-01,3.112459933189592465e-01,1.318926494260443637e-02
1.794425301857724697e-01,4.276009576346438412e-01,1.810971920904934362e-02
2.180555671360417669e-01,5.239885783322225654e-01,2.217347311882364447e-02
2.649774850465789755e-01,6.040824698729722053e-01,2.553063005277713543e-02
3.219962163947186484e-01,6.709319541287436239e-01,2.830256162200334505e-02
3.912844268798491010e-01,7.270743807585080543e-01,3.058575711660421054e-02
4.754823035902082662e-01,7.746243090256329511e-01,3.245530686238647100e-02
5.777981578011381902e-01,8.153404276723363875e-01,3.396817110273057938e-02
7.021306758161000028e-01,8.506598947501445851e-01,3.516545967477464202e-02
8.532174761478656944e-01,8.816945714794554023e-01,3.607058432039776663e-02
1.036815633725144625e+00,9.091595601091085888e-01,3.667344261820302403e-02
1.259921049894873413e+00,9.332405308039056768e-01,3.688899976283243481e-02
1.531035027186919528e+00,9.538567841707574768e-01,3.656779455852524063e-02
1.860488206518050802e+00,9.720895073658100127e-01,3.571671227909964386e-02
2.260834210274509815e+00,9.892757407298671257e-01,3.456885398388018921e-02
2.747327990814637744e+00,1.007036049787480847e+00,3.347558818239258077e-02
3.338507111583890463e+00,1.025434714576157758e+00,3.261381618397211218e-02
4.056898110222107334e+00,1.041238715556366934e+00,3.146723709823506798e-02
4.929874859219732564e+00,1.053889441476406619e+00,2.958687103623476242e-02
5.990701631458082765e+00,1.067959101456436022e+00,2.740801575972175858e-02
7.279800616041338657e+00,1.083076808656129542e+00,2.532724403708545846e-02
8.846292182376176427e+00,1.095074088056449346e+00,2.309075219469338205e-02
1.074986658336873369e+01,1.105700992117057968e+00,2.124883392645995905e-02
1.306305841790402233e+01,1.118022455290909045e+00,1.985480160896996998e-02
1.587401051968200072e+01,1.127481260714432665e+00,1.865144066631642394e-02
1.928983258879170748e+01,1.129683932068525909e+00,1.775888172275975202e-02
2.344068254473251400e+01,1.131243795383094941e+00,1.727517135955307023e-02
2.848472611847307334e+01,1.140767560754444965e+00,1.625169203074444679e-02
3.461416366592753491e+01,1.143121255190319152e+00,1.566445851612360135e-02
4.206255385108273970e+01,1.142069075549011492e+00,1.513808470685905870e-02
5.111371326347565969e+01,1.136347129876040807e+00,1.452393193309722309e-02
6.211253108478470608e+01,1.130290042995775401e+00,1.338135646236948174e-02
7.547811089113595528e+01,1.122887878859823108e+00,1.221380066681313978e-02
9.171974035188149799e+01,1.114122325535323199e+00,1.097614153944096935e-02
1.114562973409620952e+02,1.105399134299954733e+00,9.500309057766406426e-03
1.354398319194774558e+02,1.096129669837057063e+00,8.553166942642380019e-03
1.645842227672370655e+02,1.086962098144132804e+00,7.665219981204282780e-03
2.000000000000000284e+02,1.077228241526035246e+00,7.381362010913362047e-03
