# time,average_effective_velocity,95CLI
1.000000000000000056e-01,0.000000000000000000e+00,0.000000000000000000e+00
1.215183306378338629e-01,1.348697170588985250e-01,8.242868597627751523e-03
1.476670468100590716e-01,2.476775655190752434e-01,1.504886349986457247e-02
1.794425301857724697e-01,3.427501098012504244e-01,2.067183553833376597e-02
2.180555671360417669e-01,4.237996419499263090e-01,2.531776576060625061e-02
2.649774850465789755e-01,4.940011548497895699e-01,2.915360510477572886e-02
3.219962163947186484e-01,5.561255378191857224e-01,3.231021305388007830e-02
3.912844268798491010e-01,6.126354981942674360e-01,3.488436047286269659e-02
4.754823035902082662e-01,6.657416894763491522e-01,3.693790356717331635e-02
5.777981578011381902e-01,7.174042095487074278e-01,3.849015795053153249e-02
7.021306758161000028e-01,7.692322650407098505e-01,3.949774583864271160e-02
8.532174761478656944e-01,8.223142090779549385e-01,3.984825750778208525e-02
1.036815633725144625e+00,8.771100515753812443e-01,3.936977138689849720e-02
1.259921049894873413e+00,9.336775279886736501e-01,3.799121085846474816e-02
1.531035027186919528e+00,9.915855985813675222e-01,3.587358204287485058e-02
1.860488206518050802e+00,1.048108032773084508e+00,3.327491048710799759e-02
2.260834210274509815e+00,1.100243782377266388e+00,3.039013335964748513e-02
2.747327990814637744e+00,1.147821692915318215e+00,2.748924212383125482e-02
3.338507111583890463e+00,1.195208238751918950e+00,2.492052670923815619e-02
4.056898110222107334e+00,1.240279464243449148e+00,2.222943552445536333e-02
4.929874859219732564e+00,1.277166366848785817e+00,1.977398072333136012e-02
5.990701631458082765e+00,1.304875705988284507e+00,1.817376434272067673e-02
7.279800616041338657e+00,1.332259150154571525e+00,1.680752953292445270e-02
8.846292182376176427e+00,1.353744077721217964e+00,1.602424609932474875e-02
1.074986658336873369e+01,1.374147836469088224e+00,1.555863423560242646e-02
1.306305841790402233e+01,1.392125535856310270e+00,1.552175579522727285e-02
1.587401051968200072e+01,1.407773904157158640e+00,1.544335691396967088e-02
1.928983258879170748e+01,1.420416875571950843e+00,1.550022990450457792e-02
2.344068254473251400e+01,1.431768337993489570e+00,1.552070659376047698e-02
2.848472611847307334e+01,1.439940839089627778e+00,1.564452181612488099e-02
3.461416366592753491e+01,1.447312278019235343e+00,1.587677752920193391e-02
4.206255385108273970e+01,1.454722500878732339e+00,1.611222879374746980e-02
5.111371326347565969e+01,1.451341492654227405e+00,1.612626809351026119e-02
6.211253108478470608e+01,1.438938772537456945e+00,1.585773697281741765e-02
7.547811089113595528e+01,1.411947510278488638e+00,1.521326285856564563e-02
9.171974035188149799e+01,1.374633035911663637e+00,1.402674161893672188e-02
1.114562973409620952e+02,1.328417632368698031e+00,1.252857759661071824e-02
1.354398319194774558e+02,1.281135759251184947e+00,1.099976719055620680e-02
1.645842227672370655e+02,1.231987329132720577e+00,9.449082076807309785e-03
2.000000000000000284e+02,1.182855354492540201e+00,8.098508207174228216e-03
