# time,average_effective_velocity,95CLI
1.000000000000000056e-01,0.000000000000000000e+00,0.000000000000000000e+00
1.125335582600765078e-01,5.316208141252447977e-02,4.397253822647623038e-03
1.266380173467403225e-01,1.004326449950877220e-01,8.303259305811470231e-03
1.425102670302998142e-01,1.424725224791087985e-01,1.177276440345061299e-02
1.603718743751330056e-01,1.798650024136593251e-01,1.485423306023745879e-02
1.804721766827170337e-01,2.131306380916264120e-01,1.759111426116953189e-02
2.030917620904735821e-01,2.427311116237879651e-01,2.002112707242052411e-02
2.285463864134990586e-01,2.690815926929047142e-01,2.217749770829261641e-02
2.571913809059345191e-01,2.925524961940924595e-01,2.408955649242395386e-02
2.894266124716750044e-01,3.134741819885005776e-01,2.578311333460370919e-02
3.257020655659783048e-01,3.321420061881807939e-01,2.728076430153602086e-02
3.665241237079627790e-01,3.488205351801625942e-01,2.860220480862327511e-02
4.124626382901352417e-01,3.637474258835949326e-01,2.976452355853087192e-02
4.641588833612778631e-01,3.771367754441353193e-01,3.078248931597788243e-02
5.223345074266841914e-01,3.891820090906368268e-01,3.166882470832667329e-02
5.878016072274911963e-01,4.000588919684022748e-01,3.243456841808995544e-02
6.614740641230149043e-01,4.099280364521540876e-01,3.308942542308591223e-02
7.443803013251688583e-01,4.189361876561638609e-01,3.364201251506457324e-02
8.376776400682918178e-01,4.272193636299518316e-01,3.409999802349141657e-02
9.426684551178852178e-01,4.349018171640613994e-01,3.447002087854889735e-02
1.060818355139448332e+00,4.420897187794959882e-01,3.475631873453777221e-02
1.193776641714436426e+00,4.488517080049380659e-01,3.495722443824501868e-02
1.343399332598900209e+00,4.551918574272663665e-01,3.506155513492027753e-02
1.511775070615662298e+00,4.611006823808558308e-01,3.505371038127472888e-02
1.701254279852589146e+00,4.665799142405158140e-01,3.491976342279217577e-02
1.914481976169957633e+00,4.718897638947706086e-01,3.467040668248049656e-02
2.154434690031883370e+00,4.771680771324504078e-01,3.431318477934207356e-02
2.424462017082328114e+00,4.822795000869520843e-01,3.386132947667731125e-02
2.728333376486768103e+00,4.872531264297908504e-01,3.336155706501595097e-02
3.070290629757849832e+00,4.920351150048847266e-01,3.286936356157346695e-02
3.455107294592218103e+00,4.962216222058219994e-01,3.240198764836406398e-02
3.888155180308087377e+00,4.997080939613337547e-01,3.196271137057282719e-02
4.375479375074184496e+00,5.027538218629128419e-01,3.154034747575659020e-02
4.923882631706739232e+00,5.056440572266349687e-01,3.108808541399067302e-02
5.541020330009492234e+00,5.093767163919502572e-01,3.052309872189266915e-02
6.235507341273912374e+00,5.148884001142833844e-01,2.985101750543060414e-02
7.017038286703826344e+00,5.228547240088983195e-01,2.931428394230393281e-02
7.896522868499724623e+00,5.311934315093514991e-01,2.895676050668881396e-02
8.886238162743403279e+00,5.390070304671813473e-01,2.863796403321719128e-02
1.000000000000000000e+01,5.463887558293363256e-01,2.826772099454859244e-02
