# time,average_effective_velocity,95CLI
1.000000000000000056e-01,0.000000000000000000e+00,0.000000000000000000e+00
1.215183306378338629e-01,1.185428743695440823e-02,7.017757196343186836e-03
1.476670468100590716e-01,2.189510674388752201e-02,1.279557423714277123e-02
1.794425301857724697e-01,3.050249922695752805e-02,1.755391159646711025e-02
2.180555671360417669e-01,3.801153840920448723e-02,2.147351735579241042e-02
2.649774850465789755e-01,4.471807948511349884e-02,2.470174143683876930e-02
3.219962163947186484e-01,5.088586392480992648e-02,2.735886685920378703e-02
3.912844268798491010e-01,5.676015403497409323e-02,2.954231280245741414e-02
4.754823035902082662e-01,6.257703068022490989e-02,3.132995157807404174e-02
5.777981578011381902e-01,6.857027959981799869e-02,3.278276978747174386e-02
7.021306758161000028e-01,7.497486829699986921e-02,3.394674141181117794e-02
8.532174761478656944e-01,8.202482350891227014e-02,3.485339417692723263e-02
1.036815633725144625e+00,8.993861242251255383e-02,3.551837051439952347e-02
1.259921049894873413e+00,9.887163461416713373e-02,3.593368032565356224e-02
1.531035027186919528e+00,1.088670845181997776e-01,3.605614658107516440e-02
1.860488206518050802e+00,1.199335430317312046e-01,3.581731247302429727e-02
2.260834210274509815e+00,1.319270233625399191e-01,3.516689889172933126e-02
2.747327990814637744e+00,1.437450619186499412e-01,3.400893073075081374e-02
3.338507111583890463e+00,1.532427460992643875e-01,3.216011476792608736e-02
4.056898110222107334e+00,1.587194205267554448e-01,2.945425548375176644e-02
4.929874859219732564e+00,1.594698777393765143e-01,2.608547489120385116e-02
5.990701631458082765e+00,1.547229879382622242e-01,2.249323985116788785e-02
7.279800616041338657e+00,1.457359552936385305e-01,1.933973633090548677e-02
8.846292182376176427e+00,1.380168724903958755e-01,1.765475060994148998e-02
1.074986658336873369e+01,1.396374524277661233e-01,1.752184981625431667e-02
1.306305841790402233e+01,1.522137583610650435e-01,1.731041911431988739e-02
1.587401051968200072e+01,1.625770264516628594e-01,1.726313965104836132e-02
1.928983258879170748e+01,1.641608434621332768e-01,1.717665789339821447e-02
2.344068254473251400e+01,1.760365286306413424e-01,1.691216120090233491e-02
2.848472611847307334e+01,1.908845431636579659e-01,1.655854566408806669e-02
3.461416366592753491e+01,2.068271348068011217e-01,1.611889650388083697e-02
4.206255385108273970e+01,2.236874701398143817e-01,1.548167306414688187e-02
5.111371326347565969e+01,2.452795936944424104e-01,1.451150526345274146e-02
6.211253108478470608e+01,2.642540145926344231e-01,1.312680708552369652e-02
7.547811089113595528e+01,2.824805288469330877e-01,1.188539703393918026e-02
9.171974035188149799e+01,2.961210882404062272e-01,1.053343138723156387e-02
1.114562973409620952e+02,3.010922946179643289e-01,9.024815395829079850e-03
1.354398319194774558e+02,3.033213383875246749e-01,7.928963778133953783e-03
1.645842227672370655e+02,3.006051280182741592e-01,6.957832130666322980e-03
2.000000000000000284e+02,2.906153592670064900e-01,6.360923310945807395e-03
