# time,average_effective_velocity,95CLI
1.000000000000000056e-01,0.000000000000000000e+00,0.000000000000000000e+00
1.215183306378338629e-01,9.800356944276027160e-02,9.566848180141303976e-03
1.476670468100590716e-01,1.806895912040886731e-01,1.747669923968326114e-02
1.794425301857724697e-01,2.512670587900511787e-01,2.402601808116652110e-02
2.180555671360417669e-01,3.126737631373474047e-01,2.945621522101110265e-02
2.649774850465789755e-01,3.675498073239442665e-01,3.396150517325203372e-02
3.219962163947186484e-01,4.183708606785059847e-01,3.769309844199708603e-02
3.912844268798491010e-01,4.674962584243514407e-01,4.075743341297087541e-02
4.754823035902082662e-01,5.169379072401276698e-01,4.320050845747694379e-02
5.777981578011381902e-01,5.686120446172334697e-01,4.501995202661071560e-02
7.021306758161000028e-01,6.242122836442922651e-01,4.613321164192769885e-02
8.532174761478656944e-01,6.850844572076868477e-01,4.639351865601376579e-02
1.036815633725144625e+00,7.526828087701352699e-01,4.570959563817606625e-02
1.259921049894873413e+00,8.277579845635356648e-01,4.400308916397888126e-02
1.531035027186919528e+00,9.074551918469838663e-01,4.129318773570132828e-02
1.860488206518050802e+00,9.848052810024270354e-01,3.769431450116138976e-02
2.260834210274509815e+00,1.053221142876399563e+00,3.385555495767314516e-02
2.747327990814637744e+00,1.112279574235996327e+00,3.008956552370406143e-02
3.338507111583890463e+00,1.166583374218339575e+00,2.682686143656315761e-02
4.056898110222107334e+00,1.219927322987085061e+00,2.373306919729238282e-02
4.929874859219732564e+00,1.265222277208308599e+00,2.046264207153853862e-02
5.990701631458082765e+00,1.297743111748304035e+00,1.844363548211974332e-02
7.279800616041338657e+00,1.330380784416250961e+00,1.679685600026933207e-02
8.846292182376176427e+00,1.355725791944143666e+00,1.556321262831721064e-02
1.074986658336873369e+01,1.378770162803424792e+00,1.477856476314850891e-02
1.306305841790402233e+01,1.398439049220083552e+00,1.424569875104763315e-02
1.587401051968200072e+01,1.414454047187974739e+00,1.397335837306485674e-02
1.928983258879170748e+01,1.427872149939179547e+00,1.397271883737297334e-02
2.344068254473251400e+01,1.438992089227435489e+00,1.403771306197296696e-02
2.848472611847307334e+01,1.447258071608968910e+00,1.420600842100090168e-02
3.461416366592753491e+01,1.451565619224852721e+00,1.447880905783817569e-02
4.206255385108273970e+01,1.449914242333959935e+00,1.483994082210236300e-02
5.111371326347565969e+01,1.441273167414201195e+00,1.510061864676192148e-02
6.211253108478470608e+01,1.419209271069473255e+00,1.505308124603600521e-02
7.547811089113595528e+01,1.380296603134403277e+00,1.447476768737435832e-02
9.171974035188149799e+01,1.330498242907738549e+00,1.348523114361756779e-02
1.114562973409620952e+02,1.277258149369877582e+00,1.234767156000816414e-02
1.354398319194774558e+02,1.222423454039305746e+00,1.113120709164823821e-02
1.645842227672370655e+02,1.168879985326226612e+00,9.890790384314410155e-03
2.000000000000000284e+02,1.113216569969247782e+00,8.876001431942850961e-03
