# time,average_effective_velocity,95CLI
1.000000000000000056e-01,0.000000000000000000e+00,0.000000000000000000e+00
1.215183306378338629e-01,2.321503264064861058e-02,7.239959835404480640e-03
1.476670468100590716e-01,4.275845843639330263e-02,1.320046331662707434e-02
1.794425301857724697e-01,5.936116022000575976e-02,1.810912518490181283e-02
2.180555671360417669e-01,7.366254497987088923e-02,2.215093094319842137e-02
2.649774850465789755e-01,8.623689498693498656e-02,2.547637717621486358e-02
3.219962163947186484e-01,9.759751574032310417e-02,2.820774877850823828e-02
3.912844268798491010e-01,1.082231974683096620e-01,3.044297582402237870e-02
4.754823035902082662e-01,1.185782495903322520e-01,3.225886254082163673e-02
5.777981578011381902e-01,1.291299952197746403e-01,3.371346952311526923e-02
7.021306758161000028e-01,1.403610942597687539e-01,3.484757779961668994e-02
8.532174761478656944e-01,1.527674321599636620e-01,3.568449254572805818e-02
1.036815633725144625e+00,1.668208245500674147e-01,3.622736838542654075e-02
1.259921049894873413e+00,1.828219223446627406e-01,3.644736236073653490e-02
1.531035027186919528e+00,2.007244759929006639e-01,3.625665481560223086e-02
1.860488206518050802e+00,2.205350646240053780e-01,3.553995645540413556e-02
2.260834210274509815e+00,2.425902774944080353e-01,3.425991358023564720e-02
2.747327990814637744e+00,2.657411587159453914e-01,3.240455967267304171e-02
3.338507111583890463e+00,2.868297621713948309e-01,3.004940455331138807e-02
4.056898110222107334e+00,3.021674391332305198e-01,2.727393693657661350e-02
4.929874859219732564e+00,3.095692230677682955e-01,2.422080612931576393e-02
5.990701631458082765e+00,3.155489369640354647e-01,2.151234284077405134e-02
7.279800616041338657e+00,3.298748123601834004e-01,2.018288448031523713e-02
8.846292182376176427e+00,3.549336494802293740e-01,1.950979149526364809e-02
1.074986658336873369e+01,3.708064921922796242e-01,1.777751979844971811e-02
1.306305841790402233e+01,3.833582293310904832e-01,1.572419859482120791e-02
1.587401051968200072e+01,4.078188975800403071e-01,1.468375943627407178e-02
1.928983258879170748e+01,4.242145458108299017e-01,1.308185866748585308e-02
2.344068254473251400e+01,4.433878740294753817e-01,1.140420044173012619e-02
2.848472611847307334e+01,4.613603914487183766e-01,1.009211974443150091e-02
3.461416366592753491e+01,4.764714962484019045e-01,8.635562920229881284e-03
4.206255385108273970e+01,4.896783177329883663e-01,7.625078026181540854e-03
5.111371326347565969e+01,5.010744761048882001e-01,6.540050306937677041e-03
6.211253108478470608e+01,5.108637111278653276e-01,5.583283302364536703e-03
7.547811089113595528e+01,5.187762283855482659e-01,4.708331967928808780e-03
9.171974035188149799e+01,5.254449311882608553e-01,3.882298464208797442e-03
1.114562973409620952e+02,5.317823863758713854e-01,3.213722815018189675e-03
1.354398319194774558e+02,5.358773133004900435e-01,2.640940999039375139e-03
1.645842227672370655e+02,5.393761786393513891e-01,2.168535479044237952e-03
2.000000000000000284e+02,5.422540263941165728e-01,1.795307902609837025e-03
