# time,position_x,position_y,swimming_direction_x,swimming_direction_y
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
2.750000000000000222e-01,1.874765301913583482e-02,1.357666332522266539e-01,0.000000000000000000e+00,1.000000000000000000e+00
5.500000000000000444e-01,7.319864699515669926e-02,2.613752973694400961e-01,0.000000000000000000e+00,1.000000000000000000e+00
8.250000000000000666e-01,1.585153128059944849e-01,3.681429322387555492e-01,0.000000000000000000e+00,1.000000000000000000e+00
1.100000000000000089e+00,2.678308744239351613e-01,4.503481485632133130e-01,0.000000000000000000e+00,1.000000000000000000e+00
1.375000000000000000e+00,3.931769171090696569e-01,5.059226717545098895e-01,0.000000000000000000e+00,1.000000000000000000e+00
1.650000000000000133e+00,5.262593957280665702e-01,5.361280695924427464e-01,0.000000000000000000e+00,1.000000000000000000e+00
1.925000000000000266e+00,6.591985290103173911e-01,5.444951796182974091e-01,0.000000000000000000e+00,1.000000000000000000e+00
2.200000000000000178e+00,7.852418614188544366e-01,5.355144609221222929e-01,0.000000000000000000e+00,1.000000000000000000e+00
2.475000000000000089e+00,8.992894629393248795e-01,5.135105874224052958e-01,0.000000000000000000e+00,1.000000000000000000e+00
2.750000000000000000e+00,9.980657850139900145e-01,4.819348884534061517e-01,0.000000000000000000e+00,1.000000000000000000e+00
3.025000000000000355e+00,1.079927541788058720e+00,4.430937675310053780e-01,0.000000000000000000e+00,1.000000000000000000e+00
3.300000000000000266e+00,1.144445810304576261e+00,3.981956353496796663e-01,0.000000000000000000e+00,1.000000000000000000e+00
3.575000000000000178e+00,1.191937018078177202e+00,3.475701259652625996e-01,0.000000000000000000e+00,1.000000000000000000e+00
3.850000000000000533e+00,1.223065285262952218e+00,2.909532668163444247e-01,0.000000000000000000e+00,1.000000000000000000e+00
4.125000000000000000e+00,1.238566774679164650e+00,2.277887355278917503e-01,0.000000000000000000e+00,1.000000000000000000e+00
4.400000000000000355e+00,1.239097319571822009e+00,1.575360345807523821e-01,0.000000000000000000e+00,1.000000000000000000e+00
4.675000000000000711e+00,1.225181944046258131e+00,7.999188399431167440e-02,0.000000000000000000e+00,1.000000000000000000e+00
4.950000000000000178e+00,1.197237639332423553e+00,-4.378168742124509405e-03,0.000000000000000000e+00,1.000000000000000000e+00
5.225000000000000533e+00,1.155637584619821912e+00,-9.412999374105845973e-02,0.000000000000000000e+00,1.000000000000000000e+00
5.500000000000000000e+00,1.100782434451126779e+00,-1.866216717981254991e-01,0.000000000000000000e+00,1.000000000000000000e+00
5.775000000000000355e+00,1.033148152306567980e+00,-2.779749184751439950e-01,0.000000000000000000e+00,1.000000000000000000e+00
6.050000000000000711e+00,9.533009776453714723e-01,-3.632830244443787104e-01,0.000000000000000000e+00,1.000000000000000000e+00
6.325000000000000178e+00,8.619113138403988739e-01,-4.370540707009528125e-01,0.000000000000000000e+00,1.000000000000000000e+00
6.600000000000000533e+00,7.598439133987463512e-01,-4.937858739489234816e-01,0.000000000000000000e+00,1.000000000000000000e+00
6.875000000000000888e+00,6.484166209867666675e-01,-5.285305677506162425e-01,0.000000000000000000e+00,1.000000000000000000e+00
7.150000000000000355e+00,5.298732890443648147e-01,-5.373524495452539629e-01,0.000000000000000000e+00,1.000000000000000000e+00
7.425000000000000711e+00,4.079938956891451252e-01,-5.176749949328890432e-01,0.000000000000000000e+00,1.000000000000000000e+00
7.700000000000001066e+00,2.885919274402729551e-01,-4.685716690211009228e-01,0.000000000000000000e+00,1.000000000000000000e+00
7.975000000000000533e+00,1.795133521576522118e-01,-3.910437405151519497e-01,0.000000000000000000e+00,1.000000000000000000e+00
8.250000000000000000e+00,8.981428083662905404e-02,-2.882745813320312100e-01,0.000000000000000000e+00,1.000000000000000000e+00
8.525000000000000355e+00,2.816022572685490666e-02,-1.657942200258294974e-01,0.000000000000000000e+00,1.000000000000000000e+00
8.800000000000000711e+00,9.879814802981313170e-04,-3.141800890375175126e-02,0.000000000000000000e+00,1.000000000000000000e+00
9.075000000000001066e+00,1.119239106993679018e-02,1.052645860757280560e-01,0.000000000000000000e+00,1.000000000000000000e+00
9.350000000000001421e+00,5.781233953231612599e-02,2.340418725166338587e-01,0.000000000000000000e+00,1.000000000000000000e+00
9.625000000000000000e+00,1.366201437966888532e-01,3.457472837542310273e-01,0.000000000000000000e+00,1.000000000000000000e+00
9.900000000000000355e+00,2.411244995174551264e-01,4.338846274980566742e-01,0.000000000000000000e+00,1.000000000000000000e+00
1.017500000000000071e+01,3.635366304382384728e-01,4.955439386126789802e-01,0.000000000000000000e+00,1.000000000000000000e+00
1.045000000000000107e+01,4.955719708688646752e-01,5.312996451947615828e-01,0.000000000000000000e+00,1.000000000000000000e+00
1.072500000000000142e+01,6.291904840189647130e-01,5.442782183016371400e-01,0.000000000000000000e+00,1.000000000000000000e+00
1.100000000000000000e+01,7.573255133842156095e-01,5.388620065352850430e-01,0.000000000000000000e+00,1.000000000000000000e+00
