# time,average_effective_velocity,95CLI
1.000000000000000056e-01,0.000000000000000000e+00,0.000000000000000000e+00
1.215183306378338629e-01,2.654246995828279249e-02,7.126604607425914180e-03
1.476670468100590716e-01,4.890755567991690589e-02,1.299085664547700893e-02
1.794425301857724697e-01,6.792028047805906410e-02,1.781382230589850443e-02
2.180555671360417669e-01,8.429769167177843248e-02,2.177661994425748870e-02
2.649774850465789755e-01,9.868702382750260682e-02,2.502910214365470717e-02
3.219962163947186484e-01,1.116626279994825249e-01,2.769402783336574747e-02
3.912844268798491010e-01,1.237503309358997661e-01,2.987122713821165065e-02
4.754823035902082662e-01,1.354511587329612632e-01,3.164058349528071218e-02
5.777981578011381902e-01,1.472551002420249555e-01,3.306475725892833034e-02
7.021306758161000028e-01,1.596536237883945941e-01,3.419099927294420860e-02
8.532174761478656944e-01,1.731341332548376188e-01,3.505045259414215492e-02
1.036815633725144625e+00,1.881229558097292087e-01,3.565105424072137486e-02
1.259921049894873413e+00,2.048713783408759037e-01,3.595880235451629631e-02
1.531035027186919528e+00,2.233497867174534246e-01,3.588641868903935661e-02
1.860488206518050802e+00,2.437925718069333392e-01,3.538437463389793730e-02
2.260834210274509815e+00,2.660213386484560627e-01,3.444851803888835523e-02
2.747327990814637744e+00,2.883045520878941281e-01,3.304158844086053232e-02
3.338507111583890463e+00,3.075342749389647357e-01,3.113091464958552684e-02
4.056898110222107334e+00,3.225591408961578366e-01,2.885668918108421147e-02
4.929874859219732564e+00,3.341481140783114645e-01,2.660597704130875096e-02
5.990701631458082765e+00,3.435349561095576432e-01,2.487979706496945553e-02
7.279800616041338657e+00,3.547619274841213310e-01,2.371210566743805689e-02
8.846292182376176427e+00,3.749156498998906795e-01,2.300448313630337749e-02
1.074986658336873369e+01,4.024620477500153171e-01,2.199444871713939972e-02
1.306305841790402233e+01,4.324860633204262172e-01,2.095491730644487988e-02
1.587401051968200072e+01,4.582680606812211677e-01,1.986264251109664050e-02
1.928983258879170748e+01,4.884496010373837183e-01,1.813239760519712307e-02
2.344068254473251400e+01,5.140998639524780867e-01,1.661764620183382724e-02
2.848472611847307334e+01,5.403263910873357112e-01,1.494965743275418132e-02
3.461416366592753491e+01,5.606514691197065359e-01,1.331455366157002079e-02
4.206255385108273970e+01,5.821606009162633155e-01,1.186896319765531893e-02
5.111371326347565969e+01,5.972691280414672566e-01,1.062058107026144123e-02
6.211253108478470608e+01,6.080208765515955349e-01,9.704239735453080301e-03
7.547811089113595528e+01,6.166187249756034383e-01,9.118944032958755871e-03
9.171974035188149799e+01,6.192878965869096364e-01,8.836686652087526184e-03
1.114562973409620952e+02,6.129051849005135999e-01,8.536552200951697325e-03
1.354398319194774558e+02,5.977230015158623289e-01,8.216308647460542069e-03
1.645842227672370655e+02,5.700021754538666663e-01,7.761224280898340773e-03
2.000000000000000284e+02,5.390479785365328569e-01,7.233146519573265681e-03
