# omega_z*kolmogorov_time,angle_z
-1.937500000000000000e+00,-7.670579082341748567e-01
-1.812500000000000000e+00,-6.829207829139416486e-01
-1.687500000000000000e+00,-5.868302665771718551e-01
-1.562500000000000000e+00,-4.985682629541346444e-01
-1.437500000000000000e+00,-4.492568842653196781e-01
-1.312500000000000000e+00,-3.728171373964031532e-01
-1.187500000000000000e+00,-3.059412137610046378e-01
-1.062500000000000000e+00,-2.447363912621825233e-01
-9.375000000000000000e-01,-1.782241270431745295e-01
-8.125000000000000000e-01,-1.320518754897143654e-01
-6.875000000000000000e-01,-9.163363515963295070e-02
-5.625000000000000000e-01,-5.932336989159819884e-02
-4.375000000000000000e-01,-4.060128877740391135e-02
-3.125000000000000000e-01,-2.815338874687984758e-02
-1.875000000000000000e-01,-1.442376173815486384e-02
-6.250000000000000000e-02,-5.601170327057724586e-03
6.250000000000000000e-02,4.232528270045526030e-03
1.875000000000000000e-01,1.339044341050551340e-02
3.125000000000000000e-01,2.221301790320605665e-02
4.375000000000000000e-01,3.645679851039370506e-02
5.625000000000000000e-01,5.719962922752588191e-02
6.875000000000000000e-01,8.289388322742960447e-02
8.125000000000000000e-01,1.194410100851959894e-01
9.375000000000000000e-01,1.644213004351650353e-01
1.062500000000000000e+00,2.202721188940165720e-01
1.187500000000000000e+00,3.092195873194829026e-01
1.312500000000000000e+00,3.947789195752143265e-01
1.437500000000000000e+00,4.662618904448378454e-01
1.562500000000000000e+00,5.874412788358637227e-01
1.687500000000000000e+00,6.591814309327038712e-01
1.812500000000000000e+00,7.448614349080679986e-01
1.937500000000000000e+00,8.461495449458820151e-01
