# omega_z*kolmogorov_time,p_y
-1.937500000000000000e+00,5.134276144578314716e-01
-1.812500000000000000e+00,4.994669917355374356e-01
-1.687500000000000000e+00,5.141015935162094319e-01
-1.562500000000000000e+00,5.115935783866056852e-01
-1.437500000000000000e+00,5.323459458375128239e-01
-1.312500000000000000e+00,5.379969799999997360e-01
-1.187500000000000000e+00,4.912811559784858728e-01
-1.062500000000000000e+00,4.644937919091163270e-01
-9.375000000000000000e-01,4.130370817141829631e-01
-8.125000000000000000e-01,3.813066730394537585e-01
-6.875000000000000000e-01,3.432486369005652294e-01
-5.625000000000000000e-01,2.975499375433293126e-01
-4.375000000000000000e-01,2.470611560541545182e-01
-3.125000000000000000e-01,1.875470533145704166e-01
-1.875000000000000000e-01,1.163064544737471701e-01
-6.250000000000000000e-02,4.333340523084805440e-02
6.250000000000000000e-02,-3.030912882447654375e-02
1.875000000000000000e-01,-1.051817654418068237e-01
3.125000000000000000e-01,-1.738193911968986816e-01
4.375000000000000000e-01,-2.406109078181536132e-01
5.625000000000000000e-01,-3.056550957483594733e-01
6.875000000000000000e-01,-3.642406475661174592e-01
8.125000000000000000e-01,-4.205909855868208980e-01
9.375000000000000000e-01,-4.668934199029119436e-01
1.062500000000000000e+00,-5.104988283652336367e-01
1.187500000000000000e+00,-5.441143744893311984e-01
1.312500000000000000e+00,-5.688262833333335156e-01
1.437500000000000000e+00,-5.737493759733039989e-01
1.562500000000000000e+00,-5.681628342059339420e-01
1.687500000000000000e+00,-5.744259795396422508e-01
1.812500000000000000e+00,-4.855785777777777978e-01
1.937500000000000000e+00,-4.415713604651162472e-01
