# omega_z*kolmogorov_time,angle_z
-3.937500000000000000e+00,nan
-3.812500000000000000e+00,nan
-3.687500000000000000e+00,nan
-3.562500000000000000e+00,nan
-3.437500000000000000e+00,nan
-3.312500000000000000e+00,nan
-3.187500000000000000e+00,nan
-3.062500000000000000e+00,nan
-2.937500000000000000e+00,nan
-2.812500000000000000e+00,nan
-2.687500000000000000e+00,-1.839179318698154209e+00
-2.562500000000000000e+00,-6.894891319815382724e-01
-2.437500000000000000e+00,-1.427280817845862915e+00
-2.312500000000000000e+00,-2.168233219520554922e+00
-2.187500000000000000e+00,-1.508658290903818422e+00
-2.062500000000000000e+00,-1.684381118206593753e+00
-1.937500000000000000e+00,-1.474601204075358662e+00
-1.812500000000000000e+00,-1.322063835531852583e+00
-1.687500000000000000e+00,-1.372052340131308945e+00
-1.562500000000000000e+00,-1.368191038194571663e+00
-1.437500000000000000e+00,-1.282571815717803210e+00
-1.312500000000000000e+00,-9.706371364188018935e-01
-1.187500000000000000e+00,-9.724922122420778248e-01
-1.062500000000000000e+00,-8.886038574074627272e-01
-9.375000000000000000e-01,-8.034592091389122226e-01
-8.125000000000000000e-01,-7.085164888131261218e-01
-6.875000000000000000e-01,-5.940250455243827332e-01
-5.625000000000000000e-01,-4.635341298535017862e-01
-4.375000000000000000e-01,-3.610246954122963148e-01
-3.125000000000000000e-01,-2.746169497288734052e-01
-1.875000000000000000e-01,-1.764593286887421730e-01
-6.250000000000000000e-02,-6.059526854050277522e-02
6.250000000000000000e-02,3.911544579735753285e-02
1.875000000000000000e-01,1.243989610849172561e-01
3.125000000000000000e-01,2.490218497239693185e-01
4.375000000000000000e-01,3.785984168668419247e-01
5.625000000000000000e-01,4.574495632425306657e-01
6.875000000000000000e-01,5.767290373468084708e-01
8.125000000000000000e-01,6.678075057694883299e-01
9.375000000000000000e-01,7.686338126293738027e-01
1.062500000000000000e+00,8.490561883887949302e-01
1.187500000000000000e+00,9.189209545058772965e-01
1.312500000000000000e+00,1.102184105903542211e+00
1.437500000000000000e+00,1.205597133404685550e+00
1.562500000000000000e+00,1.304564132413627231e+00
1.687500000000000000e+00,1.431684850162451728e+00
1.812500000000000000e+00,1.606171125422984236e+00
1.937500000000000000e+00,1.654549214351427988e+00
2.062500000000000000e+00,1.643503276675850833e+00
2.187500000000000000e+00,6.379439931364201399e-01
2.312500000000000000e+00,2.242715660178676629e+00
2.437500000000000000e+00,2.468536990409989418e+00
2.562500000000000000e+00,-2.814234249087951500e+00
2.687500000000000000e+00,1.933494737115771356e+00
2.812500000000000000e+00,-9.647134761878985998e-01
2.937500000000000000e+00,-2.776693151896051592e+00
3.062500000000000000e+00,-1.579987433205493508e+00
3.187500000000000000e+00,-2.188979210123317642e+00
3.312500000000000000e+00,nan
3.437500000000000000e+00,nan
3.562500000000000000e+00,nan
3.687500000000000000e+00,nan
3.812500000000000000e+00,nan
3.937500000000000000e+00,nan
