# duxdy*kolmogorov_time,p_x
-1.937500000000000000e+00,2.000615000000000032e-01
-1.812500000000000000e+00,5.226386363636363885e-01
-1.687500000000000000e+00,-1.529800000000000951e-02
-1.562500000000000000e+00,9.832633333333330033e-03
-1.437500000000000000e+00,6.117469999999999158e-02
-1.312500000000000000e+00,2.528934196891191588e-01
-1.187500000000000000e+00,2.689650184210526374e-01
-1.062500000000000000e+00,3.489453794369643536e-01
-9.375000000000000000e-01,3.936178331202044300e-01
-8.125000000000000000e-01,4.849829378640758692e-01
-6.875000000000000000e-01,5.270729066154360432e-01
-5.625000000000000000e-01,5.882052048647143927e-01
-4.375000000000000000e-01,6.351938937454547629e-01
-3.125000000000000000e-01,6.751119985798990086e-01
-1.875000000000000000e-01,7.018913280476997141e-01
-6.250000000000000000e-02,7.188075263465348863e-01
6.250000000000000000e-02,7.205531999188757863e-01
1.875000000000000000e-01,6.969161357104194376e-01
3.125000000000000000e-01,6.710939205519413919e-01
4.375000000000000000e-01,6.212793047951084002e-01
5.625000000000000000e-01,5.682129908877155966e-01
6.875000000000000000e-01,5.264901603603612257e-01
8.125000000000000000e-01,4.536038962526021123e-01
9.375000000000000000e-01,3.740352057811427988e-01
1.062500000000000000e+00,3.121444392905866616e-01
1.187500000000000000e+00,2.407321855345912476e-01
1.312500000000000000e+00,1.932106885245902239e-01
1.437500000000000000e+00,1.828843829787233644e-01
1.562500000000000000e+00,4.232683225806451732e-01
1.687500000000000000e+00,2.775144999999999973e-01
1.812500000000000000e+00,-3.848119999999997931e-02
1.937500000000000000e+00,nan
