# omega_z*kolmogorov_time,p_x
-1.937500000000000000e+00,-1.232420095693777945e-02
-1.812500000000000000e+00,2.970444915254235804e-02
-1.687500000000000000e+00,7.638416176470588792e-02
-1.562500000000000000e+00,1.773994430217668006e-01
-1.437500000000000000e+00,2.272002438192664842e-01
-1.312500000000000000e+00,2.916120215110174496e-01
-1.187500000000000000e+00,3.734802728592166998e-01
-1.062500000000000000e+00,4.493676731581424666e-01
-9.375000000000000000e-01,5.131447744659730636e-01
-8.125000000000000000e-01,5.641320291777178753e-01
-6.875000000000000000e-01,5.996840046319721340e-01
-5.625000000000000000e-01,6.457775984820144366e-01
-4.375000000000000000e-01,6.786990449571137507e-01
-3.125000000000000000e-01,7.111001320373449008e-01
-1.875000000000000000e-01,7.265557350314360008e-01
-6.250000000000000000e-02,7.416110254983508954e-01
6.250000000000000000e-02,7.422070300893411909e-01
1.875000000000000000e-01,7.298556029515371746e-01
3.125000000000000000e-01,7.050031531084044456e-01
4.375000000000000000e-01,6.741316384311671905e-01
5.625000000000000000e-01,6.399850531279691612e-01
6.875000000000000000e-01,5.951026142844042521e-01
8.125000000000000000e-01,5.460864974971093577e-01
9.375000000000000000e-01,4.841939358906066082e-01
1.062500000000000000e+00,4.196926624613809831e-01
1.187500000000000000e+00,3.559586130124104963e-01
1.312500000000000000e+00,3.029719264214049690e-01
1.437500000000000000e+00,2.385481905940595448e-01
1.562500000000000000e+00,1.660819205479452110e-01
1.687500000000000000e+00,1.442191767554479587e-01
1.812500000000000000e+00,8.097461034482764108e-02
1.937500000000000000e+00,1.187038651685392993e-01
