# omega_z*kolmogorov_time,angle_z
-1.937500000000000000e+00,-1.217736177344662440e+00
-1.812500000000000000e+00,3.012338200721923709e+00
-1.687500000000000000e+00,9.779521593687346970e-01
-1.562500000000000000e+00,-8.451807659525422123e-01
-1.437500000000000000e+00,-8.017429464831229424e-01
-1.312500000000000000e+00,-6.655436962210012908e-01
-1.187500000000000000e+00,-1.186115728242601586e+00
-1.062500000000000000e+00,-8.245504168963880831e-01
-9.375000000000000000e-01,-7.116225171390980764e-01
-8.125000000000000000e-01,-5.399760253773734364e-01
-6.875000000000000000e-01,-4.116381611278720487e-01
-5.625000000000000000e-01,-4.331569472050972314e-01
-4.375000000000000000e-01,-4.484121035357068741e-01
-3.125000000000000000e-01,-1.716350803649314971e-01
-1.875000000000000000e-01,-1.765287335763970067e-01
-6.250000000000000000e-02,-2.864527993707556217e-02
6.250000000000000000e-02,3.200890981760323717e-02
1.875000000000000000e-01,2.930183273762533222e-02
3.125000000000000000e-01,1.859090807805238443e-01
4.375000000000000000e-01,2.679029196027210014e-01
5.625000000000000000e-01,1.704123485460198595e-01
6.875000000000000000e-01,4.087667455023664687e-01
8.125000000000000000e-01,4.494913565771959663e-01
9.375000000000000000e-01,8.497475120620842093e-01
1.062500000000000000e+00,2.068912092578021611e-01
1.187500000000000000e+00,5.509036270860953044e-01
1.312500000000000000e+00,3.347661220669462256e-01
1.437500000000000000e+00,1.489244103540088959e+00
1.562500000000000000e+00,1.082715038343956104e+00
1.687500000000000000e+00,6.627030086139134024e-01
1.812500000000000000e+00,-3.028146810454412918e+00
1.937500000000000000e+00,1.791994845332022468e+00
