# omega_z*kolmogorov_time,p_y
-3.937500000000000000e+00,nan
-3.812500000000000000e+00,nan
-3.687500000000000000e+00,nan
-3.562500000000000000e+00,nan
-3.437500000000000000e+00,nan
-3.312500000000000000e+00,nan
-3.187500000000000000e+00,nan
-3.062500000000000000e+00,nan
-2.937500000000000000e+00,nan
-2.812500000000000000e+00,nan
-2.687500000000000000e+00,-9.071949999999999736e-01
-2.562500000000000000e+00,-4.313604999999999801e-01
-2.437500000000000000e+00,-2.625105714285714265e-01
-2.312500000000000000e+00,-1.603129677419354859e-01
-2.187500000000000000e+00,-2.048500779220779888e-01
-2.062500000000000000e+00,-2.164652370370370726e-01
-1.937500000000000000e+00,-1.766417650273224560e-01
-1.812500000000000000e+00,-2.731852445255472661e-01
-1.687500000000000000e+00,-2.502780352422909749e-01
-1.562500000000000000e+00,-3.152280655509065999e-01
-1.437500000000000000e+00,-2.938267206803939491e-01
-1.312500000000000000e+00,-2.624029236363633055e-01
-1.187500000000000000e+00,-2.640635697061042286e-01
-1.062500000000000000e+00,-2.775124347394540836e-01
-9.375000000000000000e-01,-2.596276011112985671e-01
-8.125000000000000000e-01,-2.440026292618725778e-01
-6.875000000000000000e-01,-2.180307483974355531e-01
-5.625000000000000000e-01,-1.806863609749889965e-01
-4.375000000000000000e-01,-1.469429785561471025e-01
-3.125000000000000000e-01,-1.128943757898231842e-01
-1.875000000000000000e-01,-7.629912804135129123e-02
-6.250000000000000000e-02,-2.675291085432700625e-02
6.250000000000000000e-02,1.742769307585251282e-02
1.875000000000000000e-01,5.474801054363274966e-02
3.125000000000000000e-01,1.053390713862303041e-01
4.375000000000000000e-01,1.539758786858493045e-01
5.625000000000000000e-01,1.826363552056556316e-01
6.875000000000000000e-01,2.151840853092575334e-01
8.125000000000000000e-01,2.350268651960769895e-01
9.375000000000000000e-01,2.510534128060888936e-01
1.062500000000000000e+00,2.499907712247325942e-01
1.187500000000000000e+00,2.658385078975074034e-01
1.312500000000000000e+00,2.918592378146758759e-01
1.437500000000000000e+00,2.873212292682917890e-01
1.562500000000000000e+00,3.158297058047491723e-01
1.687500000000000000e+00,3.600610105485231860e-01
1.812500000000000000e+00,3.315252635135135240e-01
1.937500000000000000e+00,2.959266088888886648e-01
2.062500000000000000e+00,2.991596086956522238e-01
2.187500000000000000e+00,9.874963157894736665e-02
2.312500000000000000e+00,8.944110869565218003e-02
2.437500000000000000e+00,1.469022758620689983e-01
2.562500000000000000e+00,-1.257038333333333202e-01
2.687500000000000000e+00,5.449984444444445630e-01
2.812500000000000000e+00,-7.402250000000000218e-01
2.937500000000000000e+00,-3.487359999999999904e-01
3.062500000000000000e+00,-9.543739999999999446e-01
3.187500000000000000e+00,-7.986790000000000278e-01
3.312500000000000000e+00,nan
3.437500000000000000e+00,nan
3.562500000000000000e+00,nan
3.687500000000000000e+00,nan
3.812500000000000000e+00,nan
3.937500000000000000e+00,nan
