# omega_z*kolmogorov_time,p_x
-3.937500000000000000e+00,6.167256327681543832e-02
-3.812500000000000000e+00,6.368369951702254617e-02
-3.687500000000000000e+00,6.583003711378088152e-02
-3.562500000000000000e+00,6.812563865843887512e-02
-3.437500000000000000e+00,7.058657910325799589e-02
-3.312500000000000000e+00,7.323131701562847484e-02
-3.187500000000000000e+00,7.608115036297510847e-02
-3.062500000000000000e+00,7.916077970407442432e-02
-2.937500000000000000e+00,8.249900865443220155e-02
-2.812500000000000000e+00,8.612962060880900717e-02
-2.687500000000000000e+00,9.009248219795658319e-02
-2.562500000000000000e+00,9.443493726120531784e-02
-2.437500000000000000e+00,9.921356692106017561e-02
-2.312500000000000000e+00,1.044963903845649300e-01
-2.187500000000000000e+00,1.103655322487036988e-01
-2.062500000000000000e+00,1.169204152373718719e-01
-1.937500000000000000e+00,1.242822229341971896e-01
-1.812500000000000000e+00,1.325996837687018759e-01
-1.687500000000000000e+00,1.420536939140848720e-01
-1.562500000000000000e+00,1.528641751469946852e-01
-1.437500000000000000e+00,1.652967086646170702e-01
-1.312500000000000000e+00,1.796635913572620924e-01
-1.187500000000000000e+00,1.963184618377531443e-01
-1.062500000000000000e+00,2.156289231044908050e-01
-9.375000000000000000e-01,2.379042417028027212e-01
-8.125000000000000000e-01,2.632992555421240777e-01
-6.875000000000000000e-01,2.916287583401885875e-01
-5.625000000000000000e-01,3.220967904525410264e-01
-4.375000000000000000e-01,3.530021796189921068e-01
-3.125000000000000000e-01,3.815674744942886276e-01
-1.875000000000000000e-01,4.040702873377811088e-01
-6.250000000000000000e-02,4.166899757461887677e-01
6.250000000000000000e-02,4.169157579507588030e-01
1.875000000000000000e-01,4.047319905350711955e-01
3.125000000000000000e-01,3.825583245033831736e-01
4.375000000000000000e-01,3.541322128010666037e-01
5.625000000000000000e-01,3.231621393538727793e-01
6.875000000000000000e-01,2.925064809255272791e-01
8.125000000000000000e-01,2.639467846207658730e-01
9.375000000000000000e-01,2.383386554786594003e-01
1.062500000000000000e+00,2.159056779119352398e-01
1.187500000000000000e+00,1.964962781008479931e-01
1.312500000000000000e+00,1.797777650131813232e-01
1.437500000000000000e+00,1.653711204435074078e-01
1.562500000000000000e+00,1.529183230714376285e-01
1.687500000000000000e+00,1.420996836509094419e-01
1.812500000000000000e+00,1.326409958690101809e-01
1.937500000000000000e+00,1.243203656046585892e-01
2.062500000000000000e+00,1.169563177275043664e-01
2.187500000000000000e+00,1.104003441105443489e-01
2.312500000000000000e+00,1.045306880490730478e-01
2.437500000000000000e+00,9.924730462521220986e-02
2.562500000000000000e+00,9.446787909639475789e-02
2.687500000000000000e+00,9.012440785351122363e-02
2.812500000000000000e+00,8.616037481613149362e-02
2.937500000000000000e+00,8.252850084720525503e-02
3.062500000000000000e+00,7.918897071288666378e-02
3.187500000000000000e+00,7.610803821564539329e-02
3.312500000000000000e+00,7.325692518189662328e-02
3.437500000000000000e+00,7.061094761831193667e-02
3.562500000000000000e+00,6.814881771143017908e-02
3.687500000000000000e+00,6.585208253664311118e-02
3.812500000000000000e+00,6.370466967148358250e-02
3.937500000000000000e+00,6.169251694600733776e-02
