# omega_z*kolmogorov_time,angle_z
-1.937500000000000000e+00,nan
-1.812500000000000000e+00,nan
-1.687500000000000000e+00,nan
-1.562500000000000000e+00,nan
-1.437500000000000000e+00,-1.822351916635178259e+00
-1.312500000000000000e+00,1.478585493115847527e+00
-1.187500000000000000e+00,1.679330169955978835e+00
-1.062500000000000000e+00,1.087028034503740859e+00
-9.375000000000000000e-01,5.889709212691588425e-01
-8.125000000000000000e-01,3.991812354224359427e-01
-6.875000000000000000e-01,-9.747763479490711980e-02
-5.625000000000000000e-01,-8.282933413963698699e-02
-4.375000000000000000e-01,-1.533831014660212710e-02
-3.125000000000000000e-01,-1.915515633129025730e-01
-1.875000000000000000e-01,-8.586645673347165220e-02
-6.250000000000000000e-02,-4.547752065951594230e-02
6.250000000000000000e-02,-2.288054703362240108e-02
1.875000000000000000e-01,7.893328262404633588e-02
3.125000000000000000e-01,7.330780033030806497e-02
4.375000000000000000e-01,1.720408887900240491e-02
5.625000000000000000e-01,8.999683806142330655e-02
6.875000000000000000e-01,1.654328503769992020e-01
8.125000000000000000e-01,-8.881592918788497326e-02
9.375000000000000000e-01,2.950630662746103194e-01
1.062500000000000000e+00,-1.058737336694684616e+00
1.187500000000000000e+00,-3.634184348536127485e-01
1.312500000000000000e+00,-1.294006386044446177e+00
1.437500000000000000e+00,nan
1.562500000000000000e+00,nan
1.687500000000000000e+00,2.274178470653836825e+00
1.812500000000000000e+00,nan
1.937500000000000000e+00,nan
