# omega_z*kolmogorov_time,p_x
-1.937500000000000000e+00,4.503769381967692720e-01
-1.812500000000000000e+00,4.736528680968397631e-01
-1.687500000000000000e+00,4.988911440740414482e-01
-1.562500000000000000e+00,5.262146365433550965e-01
-1.437500000000000000e+00,5.557067133737375597e-01
-1.312500000000000000e+00,5.873822828153236753e-01
-1.187500000000000000e+00,6.211490580953653584e-01
-1.062500000000000000e+00,6.567565846216438796e-01
-9.375000000000000000e-01,6.937353372810441954e-01
-8.125000000000000000e-01,7.313368303337455245e-01
-6.875000000000000000e-01,7.684846657291997118e-01
-5.625000000000000000e-01,8.037568050887102800e-01
-4.375000000000000000e-01,8.353926861333645926e-01
-3.125000000000000000e-01,8.613929455519958589e-01
-1.875000000000000000e-01,8.797871093813131038e-01
-6.250000000000000000e-02,8.889955578971853178e-01
6.250000000000000000e-02,8.882048612921860098e-01
1.875000000000000000e-01,8.775268902712120012e-01
3.125000000000000000e-01,8.579743241403616771e-01
4.375000000000000000e-01,8.311892294169416218e-01
5.625000000000000000e-01,7.991008545571888222e-01
6.875000000000000000e-01,7.636316371740955455e-01
8.125000000000000000e-01,7.264753018758751679e-01
9.375000000000000000e-01,6.890052413234764028e-01
1.062500000000000000e+00,6.522547161619910439e-01
1.187500000000000000e+00,6.169384227810239540e-01
1.312500000000000000e+00,5.834940406272951519e-01
1.437500000000000000e+00,5.521461875426029176e-01
1.562500000000000000e+00,5.229696974621037553e-01
1.687500000000000000e+00,4.959392882034451833e-01
1.812500000000000000e+00,4.709667250782378911e-01
1.937500000000000000e+00,4.479281485361349957e-01
