# omega_z*kolmogorov_time,angle_z
-1.937500000000000000e+00,1.285180009418024127e+00
-1.812500000000000000e+00,8.973124519089652473e-01
-1.687500000000000000e+00,9.986708275621060116e-01
-1.562500000000000000e+00,8.327325425550824445e-01
-1.437500000000000000e+00,7.298084546013268170e-01
-1.312500000000000000e+00,6.885045310229731541e-01
-1.187500000000000000e+00,6.140178038009678207e-01
-1.062500000000000000e+00,5.515508704631387760e-01
-9.375000000000000000e-01,4.768182347775028473e-01
-8.125000000000000000e-01,4.246513830060187900e-01
-6.875000000000000000e-01,3.629404208676260679e-01
-5.625000000000000000e-01,2.994659707631641132e-01
-4.375000000000000000e-01,2.406757970702549376e-01
-3.125000000000000000e-01,1.750535773454588440e-01
-1.875000000000000000e-01,1.046231387464497398e-01
-6.250000000000000000e-02,3.877272878888309710e-02
6.250000000000000000e-02,-3.104235454159241098e-02
1.875000000000000000e-01,-1.012446879154434848e-01
3.125000000000000000e-01,-1.730511116449438280e-01
4.375000000000000000e-01,-2.425298042229789008e-01
5.625000000000000000e-01,-3.069300503250508849e-01
6.875000000000000000e-01,-3.638544381593696309e-01
8.125000000000000000e-01,-4.398348989629531358e-01
9.375000000000000000e-01,-5.008160973134000438e-01
1.062500000000000000e+00,-5.747894029286756412e-01
1.187500000000000000e+00,-6.538728228043372281e-01
1.312500000000000000e+00,-6.752317184572513842e-01
1.437500000000000000e+00,-7.049972118165129809e-01
1.562500000000000000e+00,-7.762052474206196928e-01
1.687500000000000000e+00,-9.437935789959132071e-01
1.812500000000000000e+00,-8.654594536793129844e-01
1.937500000000000000e+00,-1.478988640467825189e+00
