# omega_z*kolmogorov_time,angle_z
-3.937500000000000000e+00,nan
-3.812500000000000000e+00,nan
-3.687500000000000000e+00,nan
-3.562500000000000000e+00,nan
-3.437500000000000000e+00,nan
-3.312500000000000000e+00,nan
-3.187500000000000000e+00,nan
-3.062500000000000000e+00,nan
-2.937500000000000000e+00,-7.613073689103331265e-01
-2.812500000000000000e+00,-4.881274129139347440e-01
-2.687500000000000000e+00,nan
-2.562500000000000000e+00,1.606508255188578316e+00
-2.437500000000000000e+00,-9.384910519752546199e-01
-2.312500000000000000e+00,2.537318466519739579e-01
-2.187500000000000000e+00,4.030238723200655487e-02
-2.062500000000000000e+00,-2.336287860436251362e-01
-1.937500000000000000e+00,2.034852592797167792e-01
-1.812500000000000000e+00,2.059376176062876762e-01
-1.687500000000000000e+00,2.712795241834646542e-02
-1.562500000000000000e+00,7.503189299644405508e-02
-1.437500000000000000e+00,1.703700267261573920e-01
-1.312500000000000000e+00,1.235842514912791762e-01
-1.187500000000000000e+00,1.413373791673247226e-01
-1.062500000000000000e+00,1.675162700661481097e-01
-9.375000000000000000e-01,1.868922528863975474e-01
-8.125000000000000000e-01,1.825102080599624033e-01
-6.875000000000000000e-01,1.890405813187997497e-01
-5.625000000000000000e-01,1.877874655304056783e-01
-4.375000000000000000e-01,1.702469474507002090e-01
-3.125000000000000000e-01,1.417292572301679654e-01
-1.875000000000000000e-01,9.942419364497161183e-02
-6.250000000000000000e-02,3.879776921380805738e-02
6.250000000000000000e-02,-2.207516924687351681e-02
1.875000000000000000e-01,-7.756477080028854887e-02
3.125000000000000000e-01,-1.317381638073009953e-01
4.375000000000000000e-01,-1.754400357687150580e-01
5.625000000000000000e-01,-2.091545748504749780e-01
6.875000000000000000e-01,-2.400629501812772681e-01
8.125000000000000000e-01,-2.537547169016551307e-01
9.375000000000000000e-01,-2.448840793423232021e-01
1.062500000000000000e+00,-2.521432455737309675e-01
1.187500000000000000e+00,-2.545111019593928048e-01
1.312500000000000000e+00,-2.214353767063443335e-01
1.437500000000000000e+00,-2.625815186868766249e-01
1.562500000000000000e+00,-2.241402850704208305e-01
1.687500000000000000e+00,-2.304567892961949804e-01
1.812500000000000000e+00,-2.202429243852411511e-01
1.937500000000000000e+00,2.857555778341184030e-02
2.062500000000000000e+00,4.431074232027071846e-01
2.187500000000000000e+00,-2.590154550552595802e-01
2.312500000000000000e+00,-1.611791049927837616e-01
2.437500000000000000e+00,-1.037808981801458197e+00
2.562500000000000000e+00,-2.925931020638645297e+00
2.687500000000000000e+00,-3.124034998782430961e+00
2.812500000000000000e+00,2.275587314580501896e+00
2.937500000000000000e+00,-3.094066163036817141e+00
3.062500000000000000e+00,nan
3.187500000000000000e+00,nan
3.312500000000000000e+00,nan
3.437500000000000000e+00,nan
3.562500000000000000e+00,nan
3.687500000000000000e+00,nan
3.812500000000000000e+00,nan
3.937500000000000000e+00,nan
