# omega_z*kolmogorov_time,p_x
-1.937500000000000000e+00,9.446994958902270589e-01
-1.812500000000000000e+00,9.370087557615494056e-01
-1.687500000000000000e+00,9.276304569023569035e-01
-1.562500000000000000e+00,9.160546101280473419e-01
-1.437500000000000000e+00,9.015816658266144756e-01
-1.312500000000000000e+00,8.832593169825162516e-01
-1.187500000000000000e+00,8.597974182048576663e-01
-1.062500000000000000e+00,8.295381490234761124e-01
-9.375000000000000000e-01,7.904851536121385580e-01
-8.125000000000000000e-01,7.402097013788934143e-01
-6.875000000000000000e-01,6.758015335111554611e-01
-5.625000000000000000e-01,5.940869109813002868e-01
-4.375000000000000000e-01,4.924378434682564198e-01
-3.125000000000000000e-01,3.698751607196293367e-01
-1.875000000000000000e-01,2.284207125451499787e-01
-6.250000000000000000e-02,7.362371843740724009e-02
6.250000000000000000e-02,-8.579369609505979599e-02
1.875000000000000000e-01,-2.398956659695536953e-01
3.125000000000000000e-01,-3.797679123274284585e-01
4.375000000000000000e-01,-4.999658334649965119e-01
5.625000000000000000e-01,-5.993394519165079481e-01
6.875000000000000000e-01,-6.792184730176143992e-01
8.125000000000000000e-01,-7.421892511750037835e-01
9.375000000000000000e-01,-7.912472314882657010e-01
1.062500000000000000e+00,-8.293457750759829494e-01
1.187500000000000000e+00,-8.589802424033765593e-01
1.312500000000000000e+00,-8.821676679636369922e-01
1.437500000000000000e+00,-9.005106595220756516e-01
1.562500000000000000e+00,-9.151984380087246906e-01
1.687500000000000000e+00,-9.270368492217128109e-01
1.812500000000000000e+00,-9.366249010121501239e-01
1.937500000000000000e+00,-9.444615602537667076e-01
