# omega_z*kolmogorov_time,p_x
-3.937500000000000000e+00,1.451431850975022808e+00
-3.812500000000000000e+00,1.447509313362200789e+00
-3.687500000000000000e+00,1.443320255061956603e+00
-3.562500000000000000e+00,1.438836571904009265e+00
-3.437500000000000000e+00,1.434026069513124613e+00
-3.312500000000000000e+00,1.428851693225687169e+00
-3.187500000000000000e+00,1.423270578251114138e+00
-3.062500000000000000e+00,1.417232869752648394e+00
-2.937500000000000000e+00,1.410680246167894891e+00
-2.812500000000000000e+00,1.403544056835418496e+00
-2.687500000000000000e+00,1.395742954671638225e+00
-2.562500000000000000e+00,1.387179863460779039e+00
-2.437500000000000000e+00,1.377738063963231063e+00
-2.312500000000000000e+00,1.367276110059498118e+00
-2.187500000000000000e+00,1.355621193058029306e+00
-2.062500000000000000e+00,1.342560456475730968e+00
-1.937500000000000000e+00,1.327829372173124911e+00
-1.812500000000000000e+00,1.311095895899141661e+00
-1.687500000000000000e+00,1.291939560756341088e+00
-1.562500000000000000e+00,1.269823874870627645e+00
-1.437500000000000000e+00,1.244057571251933725e+00
-1.312500000000000000e+00,1.213741251666701881e+00
-1.187500000000000000e+00,1.177689686412396908e+00
-1.062500000000000000e+00,1.134331703522123647e+00
-9.375000000000000000e-01,1.081581012932068875e+00
-8.125000000000000000e-01,1.016649759864602265e+00
-6.875000000000000000e-01,9.357935123425749069e-01
-5.625000000000000000e-01,8.340101130362798099e-01
-4.375000000000000000e-01,7.049629925025633348e-01
-3.125000000000000000e-01,5.418757893290678807e-01
-1.875000000000000000e-01,3.409368828931467754e-01
-6.250000000000000000e-02,1.078931839392408831e-01
6.250000000000000000e-02,-1.372499410795710306e-01
1.875000000000000000e-01,-3.675968888185817685e-01
3.125000000000000000e-01,-5.645075092879114909e-01
4.375000000000000000e-01,-7.235054543474245259e-01
5.625000000000000000e-01,-8.490480619118178085e-01
6.875000000000000000e-01,-9.480086539771889198e-01
8.125000000000000000e-01,-1.026606962686209323e+00
9.375000000000000000e-01,-1.089710826218709849e+00
1.062500000000000000e+00,-1.140999333477404454e+00
1.187500000000000000e+00,-1.183185967065862654e+00
1.312500000000000000e+00,-1.218299690078191722e+00
1.437500000000000000e+00,-1.247869398997990764e+00
1.562500000000000000e+00,-1.273046010836328623e+00
1.687500000000000000e+00,-1.294697590207826376e+00
1.812500000000000000e+00,-1.313485212777214528e+00
1.937500000000000000e+00,-1.329921465260864410e+00
2.062500000000000000e+00,-1.344408433333782904e+00
2.187500000000000000e+00,-1.357265240956708308e+00
2.312500000000000000e+00,-1.368747922042010901e+00
2.437500000000000000e+00,-1.379063145781402211e+00
2.562500000000000000e+00,-1.388378969395514417e+00
2.687500000000000000e+00,-1.396833134884864824e+00
2.812500000000000000e+00,-1.404539440316803001e+00
2.937500000000000000e+00,-1.411592635016725383e+00
3.062500000000000000e+00,-1.418072195529036073e+00
3.187500000000000000e+00,-1.424045255963483081e+00
3.312500000000000000e+00,-1.429568898495450657e+00
3.437500000000000000e+00,-1.434691957508663185e+00
3.562500000000000000e+00,-1.439456451721648822e+00
3.687500000000000000e+00,-1.443898729713397833e+00
3.812500000000000000e+00,-1.448050392984457257e+00
3.937500000000000000e+00,-1.451939045023376451e+00
