# omega_z*kolmogorov_time,p_x
-3.937500000000000000e+00,1.322739334602387684e+00
-3.812500000000000000e+00,1.314872408748697152e+00
-3.687500000000000000e+00,1.306500416440892653e+00
-3.562500000000000000e+00,1.297574295933113353e+00
-3.437500000000000000e+00,1.288038614498712153e+00
-3.312500000000000000e+00,1.277830542656558155e+00
-3.187500000000000000e+00,1.266878635671853326e+00
-3.062500000000000000e+00,1.255101382864322268e+00
-2.937500000000000000e+00,1.242405477432944494e+00
-2.812500000000000000e+00,1.228683750700498178e+00
-2.687500000000000000e+00,1.213812705226862354e+00
-2.562500000000000000e+00,1.197649571861015172e+00
-2.437500000000000000e+00,1.180028807822800063e+00
-2.312500000000000000e+00,1.160757948529209438e+00
-2.187500000000000000e+00,1.139612728592605873e+00
-2.062500000000000000e+00,1.116331402785318172e+00
-1.937500000000000000e+00,1.090608224877301913e+00
-1.812500000000000000e+00,1.062086139130291373e+00
-1.687500000000000000e+00,1.030348788501794566e+00
-1.562500000000000000e+00,9.949123911105527407e-01
-1.437500000000000000e+00,9.552181729896209728e-01
-1.312500000000000000e+00,9.106272822105583309e-01
-1.187500000000000000e+00,8.604211501426167752e-01
-1.062500000000000000e+00,8.038120511168834748e-01
-9.375000000000000000e-01,7.399707011978151616e-01
-8.125000000000000000e-01,6.680802752746212159e-01
-6.875000000000000000e-01,5.874287134869202731e-01
-5.625000000000000000e-01,4.975479908236390969e-01
-4.375000000000000000e-01,3.984039811857487123e-01
-3.125000000000000000e-01,2.906217026866663722e-01
-1.875000000000000000e-01,1.756901563943136235e-01
-6.250000000000000000e-02,5.602684403497809607e-02
6.250000000000000000e-02,-6.522135819872119933e-02
1.875000000000000000e-01,-1.846483221843883971e-01
3.125000000000000000e-01,-2.991557357765383673e-01
4.375000000000000000e-01,-4.063923764782867987e-01
5.625000000000000000e-01,-5.049265167530654352e-01
6.875000000000000000e-01,-5.941714350318035853e-01
8.125000000000000000e-01,-6.741908521187320869e-01
9.375000000000000000e-01,-7.454760243331229885e-01
1.062500000000000000e+00,-8.087541719167605780e-01
1.187500000000000000e+00,-8.648499334171148023e-01
1.312500000000000000e+00,-9.145949501664926151e-01
1.437500000000000000e+00,-9.587750452001760904e-01
1.562500000000000000e+00,-9.981045946021547266e-01
1.687500000000000000e+00,-1.033217870623307943e+00
1.812500000000000000e+00,-1.064669355703516729e+00
1.937500000000000000e+00,-1.092938866683922372e+00
2.062500000000000000e+00,-1.118439097357862178e+00
2.187500000000000000e+00,-1.141523749545184652e+00
2.312500000000000000e+00,-1.162495465155966690e+00
2.437500000000000000e+00,-1.181613146970749373e+00
2.562500000000000000e+00,-1.199098488639645854e+00
2.687500000000000000e+00,-1.215141661938633044e+00
2.812500000000000000e+00,-1.229906191152451367e+00
2.937500000000000000e+00,-1.243533085877627453e+00
3.062500000000000000e+00,-1.256144320578629792e+00
3.187500000000000000e+00,-1.267845751850843694e+00
3.312500000000000000e+00,-1.278729559086550394e+00
3.437500000000000000e+00,-1.288876285262638088e+00
3.562500000000000000e+00,-1.298356544370367738e+00
3.687500000000000000e+00,-1.307232451980756549e+00
3.812500000000000000e+00,-1.315558826276895799e+00
3.937500000000000000e+00,-1.323384198862656680e+00
