# omega_z*kolmogorov_time,p_x
-1.937500000000000000e+00,2.920723333333333227e-01
-1.812500000000000000e+00,-3.646619999999999862e-01
-1.687500000000000000e+00,3.497692222222222314e-01
-1.562500000000000000e+00,1.348687692307692365e-01
-1.437500000000000000e+00,1.655430769230769317e-01
-1.312500000000000000e+00,7.909547826086957278e-02
-1.187500000000000000e+00,2.830515581395349201e-01
-1.062500000000000000e+00,1.873914374999999244e-01
-9.375000000000000000e-01,2.941085196850394268e-01
-8.125000000000000000e-01,3.107561387283236387e-01
-6.875000000000000000e-01,3.903019795081966725e-01
-5.625000000000000000e-01,4.030670441176470997e-01
-4.375000000000000000e-01,4.654638468468468293e-01
-3.125000000000000000e-01,4.962861040000003943e-01
-1.875000000000000000e-01,5.865566904315195895e-01
-6.250000000000000000e-02,5.996111703958690864e-01
6.250000000000000000e-02,5.459098657487091444e-01
1.875000000000000000e-01,5.613376666666659576e-01
3.125000000000000000e-01,5.328238127753304187e-01
4.375000000000000000e-01,4.810992063492063875e-01
5.625000000000000000e-01,4.533451806853583954e-01
6.875000000000000000e-01,3.895725822222222967e-01
8.125000000000000000e-01,2.939692248520711093e-01
9.375000000000000000e-01,3.676710084033613102e-01
1.062500000000000000e+00,3.350847441860465015e-01
1.187500000000000000e+00,3.467813692307691875e-01
1.312500000000000000e+00,1.377317446808510315e-01
1.437500000000000000e+00,3.510486363636363683e-01
1.562500000000000000e+00,-1.849610000000000143e-01
1.687500000000000000e+00,5.318336363636362585e-02
1.812500000000000000e+00,1.415700999999999765e-01
1.937500000000000000e+00,-2.140499999999999625e-01
