# omega_z*kolmogorov_time,p_x
-1.937500000000000000e+00,nan
-1.812500000000000000e+00,4.711151999999999562e-01
-1.687500000000000000e+00,2.357818750000000296e-01
-1.562500000000000000e+00,2.420144999999999935e-01
-1.437500000000000000e+00,2.520303478260869090e-01
-1.312500000000000000e+00,3.911473055555556022e-01
-1.187500000000000000e+00,3.136532727272726695e-01
-1.062500000000000000e+00,5.421682125000000241e-01
-9.375000000000000000e-01,5.140275094339622486e-01
-8.125000000000000000e-01,5.315048206521738594e-01
-6.875000000000000000e-01,5.364605657370515868e-01
-5.625000000000000000e-01,5.841821825842694604e-01
-4.375000000000000000e-01,6.199805183246075435e-01
-3.125000000000000000e-01,6.355333578947369721e-01
-1.875000000000000000e-01,7.001758670520232819e-01
-6.250000000000000000e-02,6.951774188481671946e-01
6.250000000000000000e-02,7.018943375224417913e-01
1.875000000000000000e-01,6.853615112781954455e-01
3.125000000000000000e-01,6.588162008547014947e-01
4.375000000000000000e-01,5.925288411910673014e-01
5.625000000000000000e-01,5.861367044025158624e-01
6.875000000000000000e-01,5.051902375000001388e-01
8.125000000000000000e-01,4.907568092485548594e-01
9.375000000000000000e-01,5.057969391304347750e-01
1.062500000000000000e+00,3.861161538461538867e-01
1.187500000000000000e+00,3.440975500000000298e-01
1.312500000000000000e+00,3.070617499999999667e-01
1.437500000000000000e+00,3.069276499999999408e-01
1.562500000000000000e+00,4.071794285714285810e-01
1.687500000000000000e+00,1.723720000000000252e-01
1.812500000000000000e+00,1.684194444444444549e-01
1.937500000000000000e+00,-8.900000000000003741e-02
