# omega_z*kolmogorov_time,p_x
-3.937500000000000000e+00,9.860337610501791472e-01
-3.812500000000000000e+00,9.851088804347166716e-01
-3.687500000000000000e+00,9.840891749999988170e-01
-3.562500000000000000e+00,9.829612508291456496e-01
-3.437500000000000000e+00,9.817092678371500680e-01
-3.312500000000000000e+00,9.803143847143709344e-01
-3.187500000000000000e+00,9.787540516701149773e-01
-3.062500000000000000e+00,9.770011016154355188e-01
-2.937500000000000000e+00,9.750225718602824054e-01
-2.812500000000000000e+00,9.727781619287110271e-01
-2.687500000000000000e+00,9.702181950458834692e-01
-2.562500000000000000e+00,9.672808958422246528e-01
-2.437500000000000000e+00,9.638887171644663354e-01
-2.312500000000000000e+00,9.599433341610548176e-01
-2.187500000000000000e+00,9.553187611574013305e-01
-2.062500000000000000e+00,9.498518255692240952e-01
-1.937500000000000000e+00,9.433293246662796117e-01
-1.812500000000000000e+00,9.354702665270615558e-01
-1.687500000000000000e+00,9.258996434991111357e-01
-1.562500000000000000e+00,9.141155498168540561e-01
-1.437500000000000000e+00,8.994476685949958084e-01
-1.312500000000000000e+00,8.809990417818529540e-01
-1.187500000000000000e+00,8.575775118322773727e-01
-1.062500000000000000e+00,8.276171654659535415e-01
-9.375000000000000000e-01,7.891040708981519325e-01
-8.125000000000000000e-01,7.395467963141578727e-01
-6.875000000000000000e-01,6.760799262759998873e-01
-5.625000000000000000e-01,5.957249275292553214e-01
-4.375000000000000000e-01,4.958758259497512699e-01
-3.125000000000000000e-01,3.752902938521965326e-01
-1.875000000000000000e-01,2.355225883874850212e-01
-6.250000000000000000e-02,8.189032676792723509e-02
6.250000000000000000e-02,-7.692242080851947883e-02
1.875000000000000000e-01,-2.308099626865286746e-01
3.125000000000000000e-01,-3.710929773592357428e-01
4.375000000000000000e-01,-4.924940567460750485e-01
5.625000000000000000e-01,-5.932737968487984404e-01
6.875000000000000000e-01,-6.743530261493835276e-01
8.125000000000000000e-01,-7.382405014205632998e-01
9.375000000000000000e-01,-7.880292086014764052e-01
1.062500000000000000e+00,-8.266856371829460759e-01
1.187500000000000000e+00,-8.567472998821102914e-01
1.312500000000000000e+00,-8.802628841193718134e-01
1.437500000000000000e+00,-8.988126262709865699e-01
1.562500000000000000e+00,-9.135828683960611762e-01
1.687500000000000000e+00,-9.254621463758911926e-01
1.812500000000000000e+00,-9.351162814142491841e-01
1.937500000000000000e+00,-9.430442878963495312e-01
2.062500000000000000e+00,-9.496208161635133482e-01
2.187500000000000000e+00,-9.551297206098144921e-01
2.312500000000000000e+00,-9.597870947816453668e-01
2.437500000000000000e+00,-9.637580890647811094e-01
2.562500000000000000e+00,-9.671704880457919762e-01
2.687500000000000000e+00,-9.701239476760687985e-01
2.812500000000000000e+00,-9.726969883147840168e-01
2.937500000000000000e+00,-9.749520974685086383e-01
3.062500000000000000e+00,-9.769394768373399485e-01
3.187500000000000000e+00,-9.786998179755795890e-01
3.312500000000000000e+00,-9.802663784757245091e-01
3.437500000000000000e+00,-9.816665505785265866e-01
3.562500000000000000e+00,-9.829230580653824934e-01
3.687500000000000000e+00,-9.840548782550381235e-01
3.812500000000000000e+00,-9.850779587009790284e-01
3.937500000000000000e+00,-9.860057790889670271e-01
