# omega_z*kolmogorov_time,angle_z
-1.937500000000000000e+00,-1.610084022599503895e+00
-1.812500000000000000e+00,-2.929832344045036341e-01
-1.687500000000000000e+00,1.545737577456082886e-03
-1.562500000000000000e+00,-1.339374442327531667e-01
-1.437500000000000000e+00,-2.066268823724561887e-01
-1.312500000000000000e+00,-5.071119102067916246e-02
-1.187500000000000000e+00,-1.687397746022910872e-01
-1.062500000000000000e+00,-1.873426488714595717e-01
-9.375000000000000000e-01,-2.387716569197493588e-01
-8.125000000000000000e-01,-3.022176979104063688e-01
-6.875000000000000000e-01,-3.422366175093357055e-01
-5.625000000000000000e-01,-3.610927483687753625e-01
-4.375000000000000000e-01,-3.342378131727956059e-01
-3.125000000000000000e-01,-2.881045351161353185e-01
-1.875000000000000000e-01,-1.953691705793486888e-01
-6.250000000000000000e-02,-7.056086142159859187e-02
6.250000000000000000e-02,6.701551235517755334e-02
1.875000000000000000e-01,1.928340337694218476e-01
3.125000000000000000e-01,2.720060861548233566e-01
4.375000000000000000e-01,3.065935810003395101e-01
5.625000000000000000e-01,3.190132942020279527e-01
6.875000000000000000e-01,3.100415439158233921e-01
8.125000000000000000e-01,2.640767833978207024e-01
9.375000000000000000e-01,2.262111622255062737e-01
1.062500000000000000e+00,1.656193988503538161e-01
1.187500000000000000e+00,9.716012940786165897e-02
1.312500000000000000e+00,-2.958908542901738520e-02
1.437500000000000000e+00,6.567760003409527612e-03
1.562500000000000000e+00,-1.523309876555760216e-02
1.687500000000000000e+00,-2.834020629993337648e-02
1.812500000000000000e+00,-4.012546802748486185e-01
1.937500000000000000e+00,nan
