# omega_z*kolmogorov_time,p_x
-1.937500000000000000e+00,9.859986000000000583e-01
-1.812500000000000000e+00,9.901616666666667177e-01
-1.687500000000000000e+00,8.145785833333333281e-01
-1.562500000000000000e+00,7.502962142857142469e-01
-1.437500000000000000e+00,8.736178749999999882e-01
-1.312500000000000000e+00,8.419782000000000100e-01
-1.187500000000000000e+00,8.875681224489795351e-01
-1.062500000000000000e+00,7.839605531914892733e-01
-9.375000000000000000e-01,9.244030172413792990e-01
-8.125000000000000000e-01,8.607956725146198584e-01
-6.875000000000000000e-01,8.798414120171673680e-01
-5.625000000000000000e-01,8.514945958083831590e-01
-4.375000000000000000e-01,8.525972256410256911e-01
-3.125000000000000000e-01,8.810372991803278042e-01
-1.875000000000000000e-01,8.780220290381125503e-01
-6.250000000000000000e-02,8.879347876106195026e-01
6.250000000000000000e-02,9.036614186046511010e-01
1.875000000000000000e-01,9.021236135458168270e-01
3.125000000000000000e-01,9.037665412844037016e-01
4.375000000000000000e-01,8.765416821917808576e-01
5.625000000000000000e-01,9.139034704049845415e-01
6.875000000000000000e-01,8.729106096491228151e-01
8.125000000000000000e-01,8.501303188405797684e-01
9.375000000000000000e-01,8.405091893939394820e-01
1.062500000000000000e+00,8.177202921348315501e-01
1.187500000000000000e+00,8.109239870129870686e-01
1.312500000000000000e+00,9.317315869565215847e-01
1.437500000000000000e+00,9.700084999999999402e-01
1.562500000000000000e+00,9.184872941176471794e-01
1.687500000000000000e+00,8.479474166666666202e-01
1.812500000000000000e+00,9.863658000000000703e-01
1.937500000000000000e+00,9.998869999999999703e-01
