# omega_z*kolmogorov_time,p_x
-1.937500000000000000e+00,1.641055845491183607e-01
-1.812500000000000000e+00,1.749888904380786370e-01
-1.687500000000000000e+00,1.873387306256899254e-01
-1.562500000000000000e+00,2.014299589359857534e-01
-1.437500000000000000e+00,2.175842411017272771e-01
-1.312500000000000000e+00,2.361835472412238124e-01
-1.187500000000000000e+00,2.576086702575357545e-01
-1.062500000000000000e+00,2.821629559628615613e-01
-9.375000000000000000e-01,3.100556502106723844e-01
-8.125000000000000000e-01,3.411655133778451754e-01
-6.875000000000000000e-01,3.750293668384583889e-01
-5.625000000000000000e-01,4.107112804258544192e-01
-4.375000000000000000e-01,4.462184138533345501e-01
-3.125000000000000000e-01,4.783377826984587800e-01
-1.875000000000000000e-01,5.027824002156416894e-01
-6.250000000000000000e-02,5.154839302829500314e-01
6.250000000000000000e-02,5.143235972849657944e-01
1.875000000000000000e-01,4.994197889102349741e-01
3.125000000000000000e-01,4.735754423793733792e-01
4.375000000000000000e-01,4.409935309479723897e-01
5.625000000000000000e-01,4.055501787046580375e-01
6.875000000000000000e-01,3.701253218069776585e-01
8.125000000000000000e-01,3.365232452003222852e-01
9.375000000000000000e-01,3.058606541585507377e-01
1.062500000000000000e+00,2.785660993917637440e-01
1.187500000000000000e+00,2.546574891868715329e-01
1.312500000000000000e+00,2.338038890263262337e-01
1.437500000000000000e+00,2.156278492519536349e-01
1.562500000000000000e+00,1.997780094212843749e-01
1.687500000000000000e+00,1.859183092191145081e-01
1.812500000000000000e+00,1.737505174294925181e-01
1.937500000000000000e+00,1.630082824422881549e-01
