# omega_z*kolmogorov_time,p_x
-3.937500000000000000e+00,nan
-3.812500000000000000e+00,nan
-3.687500000000000000e+00,nan
-3.562500000000000000e+00,nan
-3.437500000000000000e+00,nan
-3.312500000000000000e+00,nan
-3.187500000000000000e+00,nan
-3.062500000000000000e+00,nan
-2.937500000000000000e+00,nan
-2.812500000000000000e+00,nan
-2.687500000000000000e+00,2.935240000000000071e-01
-2.562500000000000000e+00,1.949713333333333021e-01
-2.437500000000000000e+00,6.975599999999999856e-02
-2.312500000000000000e+00,1.699105416666667201e-01
-2.187500000000000000e+00,4.569705476190477067e-01
-2.062500000000000000e+00,3.141946623376622449e-01
-1.937500000000000000e+00,3.942387409638551388e-01
-1.812500000000000000e+00,4.265819421487606067e-01
-1.687500000000000000e+00,4.556878528678299789e-01
-1.562500000000000000e+00,4.995369345509889647e-01
-1.437500000000000000e+00,4.966364844533598943e-01
-1.312500000000000000e+00,5.109198281250002527e-01
-1.187500000000000000e+00,5.749793152668596363e-01
-1.062500000000000000e+00,6.068551615405927135e-01
-9.375000000000000000e-01,6.447883811512621355e-01
-8.125000000000000000e-01,6.795494958597179114e-01
-6.875000000000000000e-01,7.145567267277856960e-01
-5.625000000000000000e-01,7.508866967920861946e-01
-4.375000000000000000e-01,7.814451237143003048e-01
-3.125000000000000000e-01,8.052093246560311224e-01
-1.875000000000000000e-01,8.228005792036841015e-01
-6.250000000000000000e-02,8.339115320373463591e-01
6.250000000000000000e-02,8.327956690499230819e-01
1.875000000000000000e-01,8.253576592793878675e-01
3.125000000000000000e-01,8.031292533128797650e-01
4.375000000000000000e-01,7.786379435792555315e-01
5.625000000000000000e-01,7.496299439336359116e-01
6.875000000000000000e-01,7.159410925642010204e-01
8.125000000000000000e-01,6.701864786547715447e-01
9.375000000000000000e-01,6.224111065938510157e-01
1.062500000000000000e+00,5.687987050517713250e-01
1.187500000000000000e+00,5.145497162959605797e-01
1.312500000000000000e+00,4.871674395833341387e-01
1.437500000000000000e+00,4.481029187986652618e-01
1.562500000000000000e+00,4.511301570680628648e-01
1.687500000000000000e+00,4.348613248081840688e-01
1.812500000000000000e+00,4.779778920634923933e-01
1.937500000000000000e+00,4.253899069767436703e-01
2.062500000000000000e+00,3.561838947368421993e-01
2.187500000000000000e+00,2.665663617021277187e-01
2.312500000000000000e+00,1.622962799999999872e-01
2.437500000000000000e+00,1.179772142857142964e-01
2.562500000000000000e+00,2.006932857142857130e-01
2.687500000000000000e+00,5.157787500000002301e-02
2.812500000000000000e+00,6.008799999999999697e-01
2.937500000000000000e+00,nan
3.062500000000000000e+00,8.513684999999999725e-01
3.187500000000000000e+00,nan
3.312500000000000000e+00,9.399349999999999650e-01
3.437500000000000000e+00,nan
3.562500000000000000e+00,nan
3.687500000000000000e+00,nan
3.812500000000000000e+00,nan
3.937500000000000000e+00,nan
