# omega_z*kolmogorov_time,p_x
-1.937500000000000000e+00,1.319048628077707841e+00
-1.812500000000000000e+00,1.301786003264634894e+00
-1.687500000000000000e+00,1.282029672511250107e+00
-1.562500000000000000e+00,1.259223888846521477e+00
-1.437500000000000000e+00,1.232652343232602421e+00
-1.312500000000000000e+00,1.201390212974556393e+00
-1.187500000000000000e+00,1.164236469658517459e+00
-1.062500000000000000e+00,1.119650574821579703e+00
-9.375000000000000000e-01,1.065638734206000304e+00
-8.125000000000000000e-01,9.995146724791162951e-01
-6.875000000000000000e-01,9.176446047647848214e-01
-5.625000000000000000e-01,8.152379261831192991e-01
-4.375000000000000000e-01,6.865725088650143082e-01
-3.125000000000000000e-01,5.260012165871681411e-01
-1.875000000000000000e-01,3.311891853082567505e-01
-6.250000000000000000e-02,1.080562761889518192e-01
6.250000000000000000e-02,-1.258726711652062291e-01
1.875000000000000000e-01,-3.475320054365259037e-01
3.125000000000000000e-01,-5.397789067091131043e-01
4.375000000000000000e-01,-6.972418704318552596e-01
5.625000000000000000e-01,-8.232726853351334251e-01
6.875000000000000000e-01,-9.236984495269408013e-01
8.125000000000000000e-01,-1.004121410373712164e+00
9.375000000000000000e-01,-1.069074042055861984e+00
1.062500000000000000e+00,-1.122113059020126036e+00
1.187500000000000000e+00,-1.165906746164227403e+00
1.312500000000000000e+00,-1.202461226579057740e+00
1.437500000000000000e+00,-1.233316302736389591e+00
1.562500000000000000e+00,-1.259660076636664572e+00
1.687500000000000000e+00,-1.282369949171462187e+00
1.812500000000000000e+00,-1.302094375537041770e+00
1.937500000000000000e+00,-1.319348173726701212e+00
