# omega_z*kolmogorov_time,angle_z
-1.937500000000000000e+00,-1.584038523255713038e+00
-1.812500000000000000e+00,-1.815684802287626409e+00
-1.687500000000000000e+00,-1.632984889364733405e+00
-1.562500000000000000e+00,-9.250475891812317553e-01
-1.437500000000000000e+00,-7.004447879260000676e-01
-1.312500000000000000e+00,-6.471683041949625181e-01
-1.187500000000000000e+00,-5.043460406594931777e-01
-1.062500000000000000e+00,-3.472435907581534198e-01
-9.375000000000000000e-01,-2.627926920911149988e-01
-8.125000000000000000e-01,-1.994197625035072641e-01
-6.875000000000000000e-01,-1.547807716544089274e-01
-5.625000000000000000e-01,-1.100050175496615351e-01
-4.375000000000000000e-01,-7.466565588106997831e-02
-3.125000000000000000e-01,-4.108653781337351374e-02
-1.875000000000000000e-01,-1.850294540413280342e-02
-6.250000000000000000e-02,-6.093000087889433904e-03
6.250000000000000000e-02,-7.682258154930929166e-03
1.875000000000000000e-01,5.180344076299744221e-03
3.125000000000000000e-01,2.505006193568378239e-02
4.375000000000000000e-01,3.677508684412770373e-02
5.625000000000000000e-01,5.694659496193800463e-02
6.875000000000000000e-01,9.177852706830662288e-02
8.125000000000000000e-01,1.381180555679863975e-01
9.375000000000000000e-01,2.339248738845828568e-01
1.062500000000000000e+00,2.738150443638861509e-01
1.187500000000000000e+00,4.352568805185126899e-01
1.312500000000000000e+00,6.196872930949959279e-01
1.437500000000000000e+00,7.626478052911220828e-01
1.562500000000000000e+00,8.671334691080778700e-01
1.687500000000000000e+00,8.548104862472662990e-01
1.812500000000000000e+00,1.222354211123977796e+00
1.937500000000000000e+00,1.088247836899463028e+00
