# omega_z*kolmogorov_time,p_x
-1.937500000000000000e+00,0.000000000000000000e+00
-1.812500000000000000e+00,0.000000000000000000e+00
-1.687500000000000000e+00,0.000000000000000000e+00
-1.562500000000000000e+00,0.000000000000000000e+00
-1.437500000000000000e+00,0.000000000000000000e+00
-1.312500000000000000e+00,0.000000000000000000e+00
-1.187500000000000000e+00,0.000000000000000000e+00
-1.062500000000000000e+00,0.000000000000000000e+00
-9.375000000000000000e-01,0.000000000000000000e+00
-8.125000000000000000e-01,0.000000000000000000e+00
-6.875000000000000000e-01,0.000000000000000000e+00
-5.625000000000000000e-01,0.000000000000000000e+00
-4.375000000000000000e-01,2.310265740702241166e-01
-3.125000000000000000e-01,4.046248500733340414e-01
-1.875000000000000000e-01,5.360259852119422241e-01
-6.250000000000000000e-02,5.709424470940032137e-01
6.250000000000000000e-02,5.709424470940032137e-01
1.875000000000000000e-01,5.360259852119422241e-01
3.125000000000000000e-01,4.046248500733340414e-01
4.375000000000000000e-01,2.310265740702241166e-01
5.625000000000000000e-01,0.000000000000000000e+00
6.875000000000000000e-01,0.000000000000000000e+00
8.125000000000000000e-01,0.000000000000000000e+00
9.375000000000000000e-01,0.000000000000000000e+00
1.062500000000000000e+00,0.000000000000000000e+00
1.187500000000000000e+00,0.000000000000000000e+00
1.312500000000000000e+00,0.000000000000000000e+00
1.437500000000000000e+00,0.000000000000000000e+00
1.562500000000000000e+00,0.000000000000000000e+00
1.687500000000000000e+00,0.000000000000000000e+00
1.812500000000000000e+00,0.000000000000000000e+00
1.937500000000000000e+00,0.000000000000000000e+00
