# omega_z*kolmogorov_time,p_x
-1.937500000000000000e+00,1.444445835573695325e+00
-1.812500000000000000e+00,1.435340954255911239e+00
-1.687500000000000000e+00,1.424812897048657101e+00
-1.562500000000000000e+00,1.412496950809044360e+00
-1.437500000000000000e+00,1.397907760058330284e+00
-1.312500000000000000e+00,1.380387224822331671e+00
-1.187500000000000000e+00,1.359024369220594997e+00
-1.062500000000000000e+00,1.332559644310284952e+00
-9.375000000000000000e-01,1.299189831598803524e+00
-8.125000000000000000e-01,1.256437268670150598e+00
-6.875000000000000000e-01,1.200244652244372157e+00
-5.625000000000000000e-01,1.123701402096477509e+00
-4.375000000000000000e-01,1.014872433340621605e+00
-3.125000000000000000e-01,8.525987111331118085e-01
-1.875000000000000000e-01,6.002050160105110166e-01
-6.250000000000000000e-02,2.212413014721682780e-01
6.250000000000000000e-02,-2.315633021595295271e-01
1.875000000000000000e-01,-6.109153392966403251e-01
3.125000000000000000e-01,-8.642077450652604353e-01
4.375000000000000000e-01,-1.026224295143923326e+00
5.625000000000000000e-01,-1.133629622181772101e+00
6.875000000000000000e-01,-1.208470900414101878e+00
8.125000000000000000e-01,-1.263261519974782088e+00
9.375000000000000000e-01,-1.304770798549842459e+00
1.062500000000000000e+00,-1.336983691632166016e+00
1.187500000000000000e+00,-1.362504220547825939e+00
1.312500000000000000e+00,-1.383122824257260186e+00
1.437500000000000000e+00,-1.400081010399229831e+00
1.562500000000000000e+00,-1.414252586484982421e+00
1.687500000000000000e+00,-1.426273287316263128e+00
1.812500000000000000e+00,-1.436582527100997098e+00
1.937500000000000000e+00,-1.445510464561044373e+00
