# omega_z*kolmogorov_time,p_y
-1.937500000000000000e+00,nan
-1.812500000000000000e+00,-5.308620000000000699e-02
-1.687500000000000000e+00,-1.714687500000000031e-01
-1.562500000000000000e+00,-2.292545714285714464e-01
-1.437500000000000000e+00,-2.974494347826087681e-01
-1.312500000000000000e+00,-2.973371111111110521e-01
-1.187500000000000000e+00,-2.224814909090910287e-01
-1.062500000000000000e+00,-1.934454874999999019e-01
-9.375000000000000000e-01,-1.011521981132075532e-01
-8.125000000000000000e-01,-1.276823695652174184e-01
-6.875000000000000000e-01,-1.052911474103584571e-01
-5.625000000000000000e-01,-1.198999775280897295e-01
-4.375000000000000000e-01,-8.000710994764399786e-02
-3.125000000000000000e-01,-5.550793894736838485e-02
-1.875000000000000000e-01,-5.505763005780344582e-02
-6.250000000000000000e-02,-4.285740139616060068e-02
6.250000000000000000e-02,-1.603356014362657123e-02
1.875000000000000000e-01,2.492646616541348194e-03
3.125000000000000000e-01,1.828490384615383962e-02
4.375000000000000000e-01,7.641705210918114943e-02
5.625000000000000000e-01,1.016434088050313933e-01
6.875000000000000000e-01,9.909096666666664111e-02
8.125000000000000000e-01,1.319640809248554814e-01
9.375000000000000000e-01,1.534082521739130456e-01
1.062500000000000000e+00,9.219580769230772965e-02
1.187500000000000000e+00,2.274600333333333668e-01
1.312500000000000000e+00,2.895573125000000525e-01
1.437500000000000000e+00,1.238914999999999739e-01
1.562500000000000000e+00,6.317435714285714321e-02
1.687500000000000000e+00,6.925175000000000081e-02
1.812500000000000000e+00,5.442637777777776797e-01
1.937500000000000000e+00,1.748845000000000260e-01
