# omega_z*kolmogorov_time,p_x
-1.937500000000000000e+00,3.473703122423970613e-01
-1.812500000000000000e+00,5.385154132339785571e-01
-1.687500000000000000e+00,6.389056684917748807e-01
-1.562500000000000000e+00,7.030717101169043914e-01
-1.437500000000000000e+00,7.553533869065985895e-01
-1.312500000000000000e+00,7.978351646457380042e-01
-1.187500000000000000e+00,8.339928345745770688e-01
-1.062500000000000000e+00,8.642539595059169910e-01
-9.375000000000000000e-01,8.888681522819993353e-01
-8.125000000000000000e-01,9.106695675837311876e-01
-6.875000000000000000e-01,9.280850421880083578e-01
-5.625000000000000000e-01,9.422699111629407875e-01
-4.375000000000000000e-01,9.540152995725166285e-01
-3.125000000000000000e-01,9.622988020957459199e-01
-1.875000000000000000e-01,9.677691743389622570e-01
-6.250000000000000000e-02,9.704894178836758201e-01
6.250000000000000000e-02,9.704894178836758201e-01
1.875000000000000000e-01,9.677691743389622570e-01
3.125000000000000000e-01,9.622988020957459199e-01
4.375000000000000000e-01,9.540152995725166285e-01
5.625000000000000000e-01,9.422699111629407875e-01
6.875000000000000000e-01,9.280850421880083578e-01
8.125000000000000000e-01,9.106695675837311876e-01
9.375000000000000000e-01,8.888681522819993353e-01
1.062500000000000000e+00,8.642539595059169910e-01
1.187500000000000000e+00,8.339928345745770688e-01
1.312500000000000000e+00,7.978351646457380042e-01
1.437500000000000000e+00,7.553533869065985895e-01
1.562500000000000000e+00,7.030717101169043914e-01
1.687500000000000000e+00,6.389056684917748807e-01
1.812500000000000000e+00,5.385154132339785571e-01
1.937500000000000000e+00,3.473703122423970613e-01
