# duxdy*kolmogorov_time,p_x
-1.937500000000000000e+00,9.156609999999999472e-01
-1.812500000000000000e+00,2.408875000000000044e-01
-1.687500000000000000e+00,3.014657272727272463e-01
-1.562500000000000000e+00,3.870236666666666547e-01
-1.437500000000000000e+00,3.701984571428572068e-01
-1.312500000000000000e+00,3.984869407407404251e-01
-1.187500000000000000e+00,4.178727099236643761e-01
-1.062500000000000000e+00,4.304361375968991932e-01
-9.375000000000000000e-01,4.283166505281687519e-01
-8.125000000000000000e-01,4.859824740288082312e-01
-6.875000000000000000e-01,5.324261490599802027e-01
-5.625000000000000000e-01,5.929424969883078100e-01
-4.375000000000000000e-01,6.643720449364185487e-01
-3.125000000000000000e-01,7.420972908177132510e-01
-1.875000000000000000e-01,8.141386172702544943e-01
-6.250000000000000000e-02,8.586844010282713713e-01
6.250000000000000000e-02,8.568688274008435801e-01
1.875000000000000000e-01,8.110815692602353355e-01
3.125000000000000000e-01,7.440622470858532234e-01
4.375000000000000000e-01,6.679892131828283341e-01
5.625000000000000000e-01,5.958510831333208024e-01
6.875000000000000000e-01,5.421398028043621364e-01
8.125000000000000000e-01,4.975632515583260918e-01
9.375000000000000000e-01,4.613716562804282550e-01
1.062500000000000000e+00,4.548458681732585052e-01
1.187500000000000000e+00,4.411282554112555543e-01
1.312500000000000000e+00,4.038840079365078606e-01
1.437500000000000000e+00,4.445382666666666815e-01
1.562500000000000000e+00,5.069361290322580427e-01
1.687500000000000000e+00,5.782088749999999555e-01
1.812500000000000000e+00,4.847992857142856549e-01
1.937500000000000000e+00,nan
