# omega_z*kolmogorov_time,angle_z
-1.937500000000000000e+00,nan
-1.812500000000000000e+00,1.042752463639313731e+00
-1.687500000000000000e+00,9.191783869672591756e-01
-1.562500000000000000e+00,8.515515744418068467e-01
-1.437500000000000000e+00,4.976944566596759323e-01
-1.312500000000000000e+00,3.374554561245500517e-02
-1.187500000000000000e+00,-2.962444831216800023e-01
-1.062500000000000000e+00,-3.930172310557312754e-01
-9.375000000000000000e-01,-4.641904990234888562e-01
-8.125000000000000000e-01,-5.144684472635721040e-01
-6.875000000000000000e-01,-5.284714699237594848e-01
-5.625000000000000000e-01,-4.960283993194448682e-01
-4.375000000000000000e-01,-4.440823642066455967e-01
-3.125000000000000000e-01,-3.700943505582973136e-01
-1.875000000000000000e-01,-2.528001588182329229e-01
-6.250000000000000000e-02,-9.039221404986659547e-02
6.250000000000000000e-02,9.754192803304077841e-02
1.875000000000000000e-01,2.445291839889822127e-01
3.125000000000000000e-01,3.445499097494017504e-01
4.375000000000000000e-01,4.013457224445742266e-01
5.625000000000000000e-01,3.941253788508401468e-01
6.875000000000000000e-01,3.832919921010690123e-01
8.125000000000000000e-01,3.782591054152470988e-01
9.375000000000000000e-01,2.785727077074490743e-01
1.062500000000000000e+00,2.764433360748719815e-01
1.187500000000000000e+00,1.710741725045126505e-01
1.312500000000000000e+00,3.165795975908382298e-02
1.437500000000000000e+00,5.141545653678054190e-02
1.562500000000000000e+00,4.702326915838297289e-02
1.687500000000000000e+00,-6.201706683740084713e-01
1.812500000000000000e+00,-1.319907634867429458e+00
1.937500000000000000e+00,nan
