# omega_z*kolmogorov_time,p_x
-3.937500000000000000e+00,7.677460605745888012e-02
-3.812500000000000000e+00,7.927980890400050662e-02
-3.687500000000000000e+00,8.195333796509965407e-02
-3.562500000000000000e+00,8.481266481076012165e-02
-3.437500000000000000e+00,8.787775062795517844e-02
-3.312500000000000000e+00,9.117150216543802588e-02
-3.187500000000000000e+00,9.472033026973138148e-02
-3.062500000000000000e+00,9.855483827585986845e-02
-2.937500000000000000e+00,1.027106756410174071e-01
-2.812500000000000000e+00,1.072296027455894307e-01
-2.687500000000000000e+00,1.121608260965329673e-01
-2.562500000000000000e+00,1.175626789876894479e-01
-2.437500000000000000e+00,1.235047387066090380e-01
-2.312500000000000000e+00,1.300704796060212498e-01
-2.187500000000000000e+00,1.373605389371420904e-01
-2.062500000000000000e+00,1.454965713906137825e-01
-1.937500000000000000e+00,1.546256853781821650e-01
-1.812500000000000000e+00,1.649259220924163272e-01
-1.687500000000000000e+00,1.766114849305285284e-01
-1.562500000000000000e+00,1.899440221686150010e-01
-1.437500000000000000e+00,2.052360848755058753e-01
-1.312500000000000000e+00,2.228467166686426137e-01
-1.187500000000000000e+00,2.431704548660433562e-01
-1.062500000000000000e+00,2.666007397536037105e-01
-9.375000000000000000e-01,2.934488225579526821e-01
-8.125000000000000000e-01,3.237628111088197147e-01
-6.875000000000000000e-01,3.571573550378362993e-01
-5.625000000000000000e-01,3.926305408567342670e-01
-4.375000000000000000e-01,4.281709690368253884e-01
-3.125000000000000000e-01,4.605348140805328172e-01
-1.875000000000000000e-01,4.854732570145176562e-01
-6.250000000000000000e-02,4.987374837595122679e-01
6.250000000000000000e-02,4.978266147270893893e-01
1.875000000000000000e-01,4.829181237737975030e-01
3.125000000000000000e-01,4.569144679516268237e-01
4.375000000000000000e-01,4.240624377938650991e-01
5.625000000000000000e-01,3.884052667782319501e-01
6.875000000000000000e-01,3.529445173401687397e-01
8.125000000000000000e-01,3.196562813028747674e-01
9.375000000000000000e-01,2.896030805577410883e-01
1.062500000000000000e+00,2.631208747335944120e-01
1.187500000000000000e+00,2.400793471470485663e-01
1.312500000000000000e+00,2.201383262201918323e-01
1.437500000000000000e+00,2.028790854109831232e-01
1.562500000000000000e+00,1.878960683239494778e-01
1.687500000000000000e+00,1.748275137743974805e-01
1.812500000000000000e+00,1.633648059351285875e-01
1.937500000000000000e+00,1.532533961991875415e-01
2.062500000000000000e+00,1.442825874148782883e-01
2.187500000000000000e+00,1.362793171410350834e-01
2.312500000000000000e+00,1.291015334105101720e-01
2.437500000000000000e+00,1.226314590972831381e-01
2.562500000000000000e+00,1.167716099361365417e-01
2.687500000000000000e+00,1.114409460518186595e-01
2.812500000000000000e+00,1.065717763423505854e-01
2.937500000000000000e+00,1.021072594308124887e-01
3.062500000000000000e+00,9.799938678495306865e-02
3.187500000000000000e+00,9.420737074747541351e-02
3.312500000000000000e+00,9.069635877857072648e-02
3.437500000000000000e+00,8.743640545372799444e-02
3.562500000000000000e+00,8.440164681807951763e-02
3.687500000000000000e+00,8.156963360312650957e-02
3.812500000000000000e+00,7.892078955969016041e-02
3.937500000000000000e+00,7.643796880250353087e-02
