# time,average_velocity_axis,95CLI
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.449999999999999734e-01,1.396557857789855195e-01,1.737344601636005292e-02
6.899999999999999467e-01,1.959671124886775417e-01,1.460539696124286101e-02
1.034999999999999920e+00,2.339120367225241415e-01,1.366283624488036190e-02
1.379999999999999893e+00,2.456960916270380657e-01,1.258393300873040556e-02
1.721999999999999975e+00,2.644511781132041772e-01,1.177502839589080266e-02
2.067000000000000171e+00,2.719621824163945267e-01,1.113852926899888338e-02
2.411999999999999922e+00,2.773159989440817097e-01,1.059231203263531242e-02
2.757000000000000117e+00,2.799894462532870887e-01,9.827590805514254887e-03
3.101999999999999869e+00,2.819955834315562848e-01,9.341986736778062211e-03
3.447000000000000064e+00,2.878615748862235479e-01,9.121606983154430248e-03
3.791999999999999815e+00,2.904194050076641664e-01,8.830351359494640825e-03
4.136999999999999567e+00,2.931095673854091643e-01,8.534790083599459384e-03
4.482000000000000206e+00,2.924675753796435185e-01,8.052975325720595004e-03
4.826999999999999957e+00,2.946615959058421774e-01,7.800936002723340285e-03
5.168999999999999595e+00,2.973906658081834076e-01,7.546057604585937849e-03
5.514000000000000234e+00,2.973631760490342280e-01,7.295442145470369330e-03
5.858999999999999986e+00,2.999606001450759729e-01,7.067598428860768535e-03
6.203999999999999737e+00,2.994172190131870748e-01,6.815307533591563778e-03
6.549000000000000377e+00,3.023697679571785146e-01,6.635303422843050886e-03
6.894000000000000128e+00,3.065119646612997073e-01,6.511956485464866391e-03
7.238999999999999879e+00,3.089206102847855129e-01,6.453355779253476011e-03
7.583999999999999631e+00,3.082585298562351972e-01,6.311719800438060808e-03
7.929000000000000270e+00,3.087841261114264158e-01,6.255504753546010585e-03
8.273999999999999133e+00,3.113245901836702578e-01,6.240190231661549812e-03
8.615999999999999659e+00,3.129371150874826202e-01,6.197155604366692307e-03
8.961000000000000298e+00,3.135737930772932169e-01,6.109067106884094600e-03
9.305999999999999162e+00,3.137081942891347119e-01,5.972534720337643530e-03
9.650999999999999801e+00,3.135632588065679904e-01,5.871948820571281161e-03
9.996000000000000441e+00,3.152164314944727597e-01,5.799993097629605604e-03
