# omega_z*kolmogorov_time,angle_z
-1.937500000000000000e+00,-1.050380489974556353e+00
-1.812500000000000000e+00,-9.932746778535922472e-01
-1.687500000000000000e+00,-8.876809737064121908e-01
-1.562500000000000000e+00,-7.273163349369148323e-01
-1.437500000000000000e+00,-6.130450628750494513e-01
-1.312500000000000000e+00,-5.069446349971931109e-01
-1.187500000000000000e+00,-3.955210797927062316e-01
-1.062500000000000000e+00,-3.602991548808177624e-01
-9.375000000000000000e-01,-3.013685993832517229e-01
-8.125000000000000000e-01,-2.466403346589715329e-01
-6.875000000000000000e-01,-1.913104607329546847e-01
-5.625000000000000000e-01,-1.353630735879415570e-01
-4.375000000000000000e-01,-8.086559654459311852e-02
-3.125000000000000000e-01,-5.786800900861691077e-02
-1.875000000000000000e-01,-3.067810066999336963e-02
-6.250000000000000000e-02,2.826101338667893342e-03
6.250000000000000000e-02,2.407373968706739975e-02
1.875000000000000000e-01,4.108399739868712902e-02
3.125000000000000000e-01,5.908621278841567209e-02
4.375000000000000000e-01,8.801109162034884137e-02
5.625000000000000000e-01,1.188152479364316810e-01
6.875000000000000000e-01,1.492578800332604871e-01
8.125000000000000000e-01,2.038944107790821025e-01
9.375000000000000000e-01,2.481439763438797741e-01
1.062500000000000000e+00,3.114282405148430799e-01
1.187500000000000000e+00,3.804726835539036234e-01
1.312500000000000000e+00,4.663717211095060322e-01
1.437500000000000000e+00,6.170070978427407704e-01
1.562500000000000000e+00,7.364026587226742970e-01
1.687500000000000000e+00,8.032817597572672330e-01
1.812500000000000000e+00,1.166198898810681506e+00
1.937500000000000000e+00,1.016302159316196940e+00
