# omega_z*kolmogorov_time,angle_z
-1.937500000000000000e+00,9.506467993830061691e-02
-1.812500000000000000e+00,3.208520601125292582e-01
-1.687500000000000000e+00,1.679648306491436927e+00
-1.562500000000000000e+00,2.016431254452181410e+00
-1.437500000000000000e+00,1.508438212709976023e+00
-1.312500000000000000e+00,1.206252210514939582e+00
-1.187500000000000000e+00,1.057757587585839598e+00
-1.062500000000000000e+00,1.061089481716607441e+00
-9.375000000000000000e-01,8.668206280120712703e-01
-8.125000000000000000e-01,6.430534005880581550e-01
-6.875000000000000000e-01,6.037380870624797780e-01
-5.625000000000000000e-01,5.161495268837626993e-01
-4.375000000000000000e-01,4.700073668801122428e-01
-3.125000000000000000e-01,3.260215360102162729e-01
-1.875000000000000000e-01,1.902858868083665833e-01
-6.250000000000000000e-02,5.955889263742338013e-02
6.250000000000000000e-02,-7.728640563664339325e-02
1.875000000000000000e-01,-1.908116477214540641e-01
3.125000000000000000e-01,-3.125239494454861711e-01
4.375000000000000000e-01,-4.509586798108631833e-01
5.625000000000000000e-01,-5.643825584730471911e-01
6.875000000000000000e-01,-7.158012677681326874e-01
8.125000000000000000e-01,-8.555612829047503087e-01
9.375000000000000000e-01,-1.046598922000024023e+00
1.062500000000000000e+00,-1.168289613188226994e+00
1.187500000000000000e+00,-1.355328046244680396e+00
1.312500000000000000e+00,-9.114263597557077379e-01
1.437500000000000000e+00,-1.065361615864574230e+00
1.562500000000000000e+00,-6.329310763546872054e-02
1.687500000000000000e+00,-4.479553849903236129e-01
1.812500000000000000e+00,nan
1.937500000000000000e+00,nan
