# omega_z*kolmogorov_time,angle_z
-1.937500000000000000e+00,nan
-1.812500000000000000e+00,nan
-1.687500000000000000e+00,nan
-1.562500000000000000e+00,-1.548677030333124982e+00
-1.437500000000000000e+00,-6.502428436093803388e-01
-1.312500000000000000e+00,-1.147797110773256746e+00
-1.187500000000000000e+00,-9.458998190413312468e-01
-1.062500000000000000e+00,-8.075195440409613790e-01
-9.375000000000000000e-01,-7.299991963779014492e-01
-8.125000000000000000e-01,-7.062728964311889568e-01
-6.875000000000000000e-01,-6.044861410606013896e-01
-5.625000000000000000e-01,-5.431618457523348376e-01
-4.375000000000000000e-01,-4.141016802529053908e-01
-3.125000000000000000e-01,-3.106283275665028265e-01
-1.875000000000000000e-01,-1.613347957559219670e-01
-6.250000000000000000e-02,-5.874109367366404932e-02
6.250000000000000000e-02,5.331470086732435082e-02
1.875000000000000000e-01,1.837709691181909355e-01
3.125000000000000000e-01,2.721031788824582742e-01
4.375000000000000000e-01,4.065511076048637928e-01
5.625000000000000000e-01,4.717793603847435513e-01
6.875000000000000000e-01,5.825964241189465209e-01
8.125000000000000000e-01,5.960268442934721911e-01
9.375000000000000000e-01,6.528858723543329301e-01
1.062500000000000000e+00,6.978355918436703886e-01
1.187500000000000000e+00,-4.065895821036228375e-01
1.312500000000000000e+00,8.255063768463749563e-01
1.437500000000000000e+00,3.676381698974129364e-01
1.562500000000000000e+00,3.966665623825797460e-01
1.687500000000000000e+00,7.438394181446151832e-01
1.812500000000000000e+00,7.906130310363628233e-01
1.937500000000000000e+00,nan
