# omega_z*kolmogorov_time,p_x
-1.937500000000000000e+00,8.665899575861131243e-01
-1.812500000000000000e+00,8.510253977128670044e-01
-1.687500000000000000e+00,8.328663573465108216e-01
-1.562500000000000000e+00,8.115975503255395962e-01
-1.437500000000000000e+00,7.866048122510871377e-01
-1.312500000000000000e+00,7.571666502299062573e-01
-1.187500000000000000e+00,7.224539470099884397e-01
-1.062500000000000000e+00,6.815449401167714694e-01
-9.375000000000000000e-01,6.334632531715794768e-01
-8.125000000000000000e-01,5.772484802587720676e-01
-6.875000000000000000e-01,5.120705335130329994e-01
-5.625000000000000000e-01,4.373922438479349029e-01
-4.375000000000000000e-01,3.531760664073922973e-01
-3.125000000000000000e-01,2.600982057842640138e-01
-1.875000000000000000e-01,1.597130898403055221e-01
-6.250000000000000000e-02,5.447546397867704393e-02
6.250000000000000000e-02,-5.247512332411610747e-02
1.875000000000000000e-01,-1.577491686037885976e-01
3.125000000000000000e-01,-2.582227567866929863e-01
4.375000000000000000e-01,-3.514488708739032519e-01
5.625000000000000000e-01,-4.358550014215546997e-01
6.875000000000000000e-01,-5.107349131738085912e-01
8.125000000000000000e-01,-5.761025313940806303e-01
9.375000000000000000e-01,-6.324839796438680439e-01
1.062500000000000000e+00,-6.807091942627240266e-01
1.187500000000000000e+00,-7.217418681480323173e-01
1.312500000000000000e+00,-7.565614089367118655e-01
1.437500000000000000e+00,-7.860913834478500117e-01
1.562500000000000000e+00,-8.111620208025058787e-01
1.687500000000000000e+00,-8.324961248209735709e-01
1.812500000000000000e+00,-8.507094754655459834e-01
1.937500000000000000e+00,-8.663191155324502235e-01
