# omega_z*kolmogorov_time,p_x
-3.937500000000000000e+00,1.444053391127430253e+00
-3.812500000000000000e+00,1.439902420624728396e+00
-3.687500000000000000e+00,1.435470559219829356e+00
-3.562500000000000000e+00,1.430728333460876911e+00
-3.437500000000000000e+00,1.425642006183903021e+00
-3.312500000000000000e+00,1.420172779768681393e+00
-3.187500000000000000e+00,1.414275815212996834e+00
-3.062500000000000000e+00,1.407899016137213133e+00
-2.937500000000000000e+00,1.400981510607503866e+00
-2.812500000000000000e+00,1.393451741763044316e+00
-2.687500000000000000e+00,1.385225048672776405e+00
-2.562500000000000000e+00,1.376200579166358962e+00
-2.437500000000000000e+00,1.366257323794350276e+00
-2.312500000000000000e+00,1.355248991948980741e+00
-2.187500000000000000e+00,1.342997366465094267e+00
-2.062500000000000000e+00,1.329283669459809802e+00
-1.937500000000000000e+00,1.313837156255182492e+00
-1.812500000000000000e+00,1.296320757787982281e+00
-1.687500000000000000e+00,1.276310398196765838e+00
-1.562500000000000000e+00,1.253267227586637000e+00
-1.437500000000000000e+00,1.226499992533337302e+00
-1.312500000000000000e+00,1.195115835876760624e+00
-1.187500000000000000e+00,1.157952701207562773e+00
-1.062500000000000000e+00,1.113484550385043903e+00
-9.375000000000000000e-01,1.059697980343524915e+00
-8.125000000000000000e-01,9.939288108099559871e-01
-6.875000000000000000e-01,9.126818575219433072e-01
-5.625000000000000000e-01,8.114724690668306817e-01
-4.375000000000000000e-01,6.848693385305604231e-01
-3.125000000000000000e-01,5.274463880459412390e-01
-1.875000000000000000e-01,3.366098561005412826e-01
-6.250000000000000000e-02,1.177112748131969172e-01
6.250000000000000000e-02,-1.126367761215330970e-01
1.875000000000000000e-01,-3.320886646834885214e-01
3.125000000000000000e-01,-5.239063220631748896e-01
4.375000000000000000e-01,-6.824282368265812693e-01
5.625000000000000000e-01,-8.099707740039318038e-01
6.875000000000000000e-01,-9.118258587179902674e-01
8.125000000000000000e-01,-9.934489672550249617e-01
9.375000000000000000e-01,-1.059429029455150939e+00
1.062500000000000000e+00,-1.113334065199762080e+00
1.187500000000000000e+00,-1.157867020753619691e+00
1.312500000000000000e+00,-1.195064830027890990e+00
1.437500000000000000e+00,-1.226463848239232268e+00
1.562500000000000000e+00,-1.253233438791345300e+00
1.687500000000000000e+00,-1.276272260631927669e+00
1.812500000000000000e+00,-1.296276016097157369e+00
1.937500000000000000e+00,-1.313787041418289059e+00
2.062500000000000000e+00,-1.329230517228942254e+00
2.187500000000000000e+00,-1.342943370247714485e+00
2.312500000000000000e+00,-1.355195590810790218e+00
2.437500000000000000e+00,-1.366205342769789777e+00
2.562500000000000000e+00,-1.376150468831231599e+00
2.687500000000000000e+00,-1.385177034792415718e+00
2.812500000000000000e+00,-1.393405914565658321e+00
2.937500000000000000e+00,-1.400937878000881431e+00
3.062500000000000000e+00,-1.407857536005622912e+00
3.187500000000000000e+00,-1.414236415504556144e+00
3.312500000000000000e+00,-1.420135371273326896e+00
3.437500000000000000e+00,-1.425606490794334880e+00
3.562500000000000000e+00,-1.430694609555460461e+00
3.687500000000000000e+00,-1.435438525164435930e+00
3.812500000000000000e+00,-1.439871977021514926e+00
3.937500000000000000e+00,-1.444024442218319271e+00
