# time,u_0,95CLI,u_1,95CLI,u_2,95CLI,vs,reorientationtime
6.498000000000000220e+00,-5.504886377336178083e-02,6.825470923391091169e-03,1.151107183795640684e-02,7.660787136690052138e-03,-7.664885919293667853e-03,6.238246627123208640e-03,1.000000000000000000e+00,5.000000000000000000e-01
6.498000000000000220e+00,-6.109790413644294871e-02,6.980711359426918471e-03,1.321449499235693471e-02,8.179356467529123528e-03,-2.519772339261511229e-03,6.764003385387478209e-03,1.000000000000000000e+00,1.000000000000000000e+00
6.498000000000000220e+00,-4.476502732752653257e-02,6.762888061244158935e-03,4.203723495814336991e-03,8.016522462087533052e-03,-6.101822958276853504e-03,6.696717190730124003e-03,1.000000000000000000e+00,2.000000000000000000e+00
6.498000000000000220e+00,-3.759802559522093524e-02,7.031616313450225926e-03,7.313016932791590805e-03,8.218959430645191022e-03,-6.608637459170952667e-03,6.752863863588942986e-03,1.000000000000000000e+00,3.000000000000000000e+00
6.498000000000000220e+00,-2.914759810825378467e-02,6.930256513761470089e-03,-2.523247079776191459e-03,8.278173119310882136e-03,-1.157588942897005025e-03,6.837636655180010306e-03,1.000000000000000000e+00,4.000000000000000000e+00
