# duxdy*kolmogorov_time,p_x
-1.937500000000000000e+00,nan
-1.812500000000000000e+00,nan
-1.687500000000000000e+00,nan
-1.562500000000000000e+00,nan
-1.437500000000000000e+00,2.650855000000000294e-01
-1.312500000000000000e+00,-6.558300000000000241e-01
-1.187500000000000000e+00,-2.154339999999999866e-01
-1.062500000000000000e+00,7.086414285714286165e-02
-9.375000000000000000e-01,2.960323235294117783e-01
-8.125000000000000000e-01,1.737922452830189257e-01
-6.875000000000000000e-01,1.753820093457944262e-01
-5.625000000000000000e-01,1.583961836734693318e-01
-4.375000000000000000e-01,2.499349376558603342e-01
-3.125000000000000000e-01,3.567465372881357122e-01
-1.875000000000000000e-01,3.342948242343542486e-01
-6.250000000000000000e-02,3.644939538968166026e-01
6.250000000000000000e-02,3.489903808463244439e-01
1.875000000000000000e-01,3.825387658227849541e-01
3.125000000000000000e-01,3.427564057239057549e-01
4.375000000000000000e-01,3.379918099173552792e-01
5.625000000000000000e-01,2.329808260869566106e-01
6.875000000000000000e-01,3.348570089285714535e-01
8.125000000000000000e-01,2.942503103448276258e-01
9.375000000000000000e-01,5.096035294117645664e-02
1.062500000000000000e+00,2.663126666666666975e-01
1.187500000000000000e+00,-3.637104999999999921e-01
1.312500000000000000e+00,8.198979999999999047e-01
1.437500000000000000e+00,-4.435450000000000226e-01
1.562500000000000000e+00,6.854365000000000041e-01
1.687500000000000000e+00,nan
1.812500000000000000e+00,nan
1.937500000000000000e+00,nan
