# omega_z*kolmogorov_time,p_y
-1.937500000000000000e+00,2.724550000000000582e-02
-1.812500000000000000e+00,2.185328000000000270e-01
-1.687500000000000000e+00,5.273100000000000703e-02
-1.562500000000000000e+00,1.269981249999999895e-01
-1.437500000000000000e+00,1.218751666666666733e-01
-1.312500000000000000e+00,1.086656363636363393e-01
-1.187500000000000000e+00,2.850867241379309927e-02
-1.062500000000000000e+00,1.425433243243242609e-01
-9.375000000000000000e-01,1.691966249999999061e-01
-8.125000000000000000e-01,1.085016666666666768e-01
-6.875000000000000000e-01,1.100537440944882595e-01
-5.625000000000000000e-01,1.242295891238670430e-01
-4.375000000000000000e-01,1.265678439024389701e-01
-3.125000000000000000e-01,1.192055240274600830e-01
-1.875000000000000000e-01,3.695681488203263199e-02
-6.250000000000000000e-02,-1.326205592105264130e-03
6.250000000000000000e-02,-4.539539159663864148e-02
1.875000000000000000e-01,-8.527127738515893896e-02
3.125000000000000000e-01,-1.207466767441861405e-01
4.375000000000000000e-01,-1.372202849315068141e-01
5.625000000000000000e-01,-1.711209589905363093e-01
6.875000000000000000e-01,-1.579925974576271985e-01
8.125000000000000000e-01,-1.714892469879517323e-01
9.375000000000000000e-01,-9.758176842105256710e-02
1.062500000000000000e+00,-1.648909787234043023e-01
1.187500000000000000e+00,-1.018108166666666786e-01
1.312500000000000000e+00,-6.887621875000002336e-02
1.437500000000000000e+00,-2.050372727272727347e-01
1.562500000000000000e+00,-1.117672608695652187e-01
1.687500000000000000e+00,-1.285459999999999936e-01
1.812500000000000000e+00,-1.807700000000000418e-01
1.937500000000000000e+00,-4.644396666666666396e-01
