# omega_z*kolmogorov_time,p_y
-1.937500000000000000e+00,-2.968877500000000058e-01
-1.812500000000000000e+00,-2.123117142857142980e-01
-1.687500000000000000e+00,-5.520633333333332948e-02
-1.562500000000000000e+00,-2.037499999999886624e-04
-1.437500000000000000e+00,7.422421052631572071e-03
-1.312500000000000000e+00,1.241218709677419652e-01
-1.187500000000000000e+00,1.433740576923077104e-01
-1.062500000000000000e+00,5.972852873563218312e-02
-9.375000000000000000e-01,3.069667175572519252e-02
-8.125000000000000000e-01,8.603761184210523272e-02
-6.875000000000000000e-01,1.008141572052401597e-01
-5.625000000000000000e-01,1.664698788732394685e-01
-4.375000000000000000e-01,5.841702888888890277e-02
-3.125000000000000000e-01,9.936049801587297503e-02
-1.875000000000000000e-01,5.247510836501904918e-02
-6.250000000000000000e-02,2.216718299445474133e-02
6.250000000000000000e-02,-2.877650171821306488e-02
1.875000000000000000e-01,-7.039884154929575144e-02
3.125000000000000000e-01,-7.534066249999997467e-02
4.375000000000000000e-01,-1.082096612466124236e-01
5.625000000000000000e-01,-1.514914666666665743e-01
6.875000000000000000e-01,-1.587247296137337671e-01
8.125000000000000000e-01,-1.611920193548386782e-01
9.375000000000000000e-01,-1.484344019607842513e-01
1.062500000000000000e+00,-8.569202499999997724e-02
1.187500000000000000e+00,-4.676945762711865601e-02
1.312500000000000000e+00,-1.043021315789473269e-01
1.437500000000000000e+00,-4.970986956521738359e-02
1.562500000000000000e+00,-9.746150000000000646e-02
1.687500000000000000e+00,3.185566666666665714e-02
1.812500000000000000e+00,1.072560000000000041e-01
1.937500000000000000e+00,-4.169799999999998508e-02
