# omega_z*kolmogorov_time,angle_z
-1.937500000000000000e+00,-1.422989921137802094e+00
-1.812500000000000000e+00,-1.184021976658971020e+00
-1.687500000000000000e+00,-1.129984001669217308e+00
-1.562500000000000000e+00,-1.126186945845860432e+00
-1.437500000000000000e+00,-1.042244510419280568e+00
-1.312500000000000000e+00,-9.355966729183273767e-01
-1.187500000000000000e+00,-8.260335095922491933e-01
-1.062500000000000000e+00,-7.298255105873571180e-01
-9.375000000000000000e-01,-6.330865980833382256e-01
-8.125000000000000000e-01,-5.151404067528487785e-01
-6.875000000000000000e-01,-4.288285969128390329e-01
-5.625000000000000000e-01,-3.425876233838561213e-01
-4.375000000000000000e-01,-2.568419440699107881e-01
-3.125000000000000000e-01,-1.782082071441432047e-01
-1.875000000000000000e-01,-1.155703825941579027e-01
-6.250000000000000000e-02,-3.728262998031676295e-02
6.250000000000000000e-02,2.523587879575798359e-02
1.875000000000000000e-01,9.103940722809983344e-02
3.125000000000000000e-01,1.541723303453232941e-01
4.375000000000000000e-01,2.386611189184016935e-01
5.625000000000000000e-01,3.164731825129465936e-01
6.875000000000000000e-01,4.211529316937192569e-01
8.125000000000000000e-01,4.973701531565732359e-01
9.375000000000000000e-01,6.013542853816784550e-01
1.062500000000000000e+00,6.993889287199308580e-01
1.187500000000000000e+00,7.986455727513926961e-01
1.312500000000000000e+00,8.557600169836691029e-01
1.437500000000000000e+00,9.959506152442890725e-01
1.562500000000000000e+00,1.127639077083881114e+00
1.687500000000000000e+00,1.244256973372205533e+00
1.812500000000000000e+00,1.274365000603948195e+00
1.937500000000000000e+00,1.524182090840857873e+00
