# omega_z*kolmogorov_time,p_x
-1.937500000000000000e+00,9.430953772123324974e-01
-1.812500000000000000e+00,9.352581903089177695e-01
-1.687500000000000000e+00,9.257269207244197551e-01
-1.562500000000000000e+00,9.140138051634736360e-01
-1.437500000000000000e+00,8.994619820872051807e-01
-1.312500000000000000e+00,8.811643281201014810e-01
-1.187500000000000000e+00,8.578798239295061245e-01
-1.062500000000000000e+00,8.279497906487323089e-01
-9.375000000000000000e-01,7.892939153652595019e-01
-8.125000000000000000e-01,7.394523337447829192e-01
-6.875000000000000000e-01,6.755485784471796373e-01
-5.625000000000000000e-01,5.943763613700220327e-01
-4.375000000000000000e-01,4.934129500871213825e-01
-3.125000000000000000e-01,3.717866316588572806e-01
-1.875000000000000000e-01,2.314181988395175305e-01
-6.250000000000000000e-02,7.802935034680831550e-02
6.250000000000000000e-02,-7.970206345382968571e-02
1.875000000000000000e-01,-2.323467550935973125e-01
3.125000000000000000e-01,-3.720439393869600653e-01
4.375000000000000000e-01,-4.935770527208351854e-01
5.625000000000000000e-01,-5.945782625237511221e-01
6.875000000000000000e-01,-6.756842103652311859e-01
8.125000000000000000e-01,-7.394779752942719497e-01
9.375000000000000000e-01,-7.890916548437139078e-01
1.062500000000000000e+00,-8.275247881475578104e-01
1.187500000000000000e+00,-8.573466155511083597e-01
1.312500000000000000e+00,-8.806653479538039120e-01
1.437500000000000000e+00,-8.990396754118612499e-01
1.562500000000000000e+00,-9.136625108408704676e-01
1.687500000000000000e+00,-9.254510123922404796e-01
1.812500000000000000e+00,-9.350555241082185720e-01
1.937500000000000000e+00,-9.429471895666428072e-01
