# time,average_velocity_axis,95CLI
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.449999999999999734e-01,4.532002660778985947e-02,1.836605820128590222e-02
6.899999999999999467e-01,7.482478628849636992e-02,1.538910882979162287e-02
1.034999999999999920e+00,9.037546893870773701e-02,1.450625653454459645e-02
1.379999999999999893e+00,1.031539812613224694e-01,1.292836037582243205e-02
1.721999999999999975e+00,1.097787297655342664e-01,1.195266415036827339e-02
2.067000000000000171e+00,1.065230812696540824e-01,1.163652205926263804e-02
2.411999999999999922e+00,1.140249893922315461e-01,1.116556565830158047e-02
2.757000000000000117e+00,1.148003845325535066e-01,1.028506264378645403e-02
3.101999999999999869e+00,1.162956878248912196e-01,9.941388427075420822e-03
3.447000000000000064e+00,1.166883890203437718e-01,9.815678325256357861e-03
3.791999999999999815e+00,1.185729676580630360e-01,9.497458911228258069e-03
4.136999999999999567e+00,1.191863400222081398e-01,9.223229306514330733e-03
4.482000000000000206e+00,1.183568643061830572e-01,8.914085544039437176e-03
4.826999999999999957e+00,1.180821564814455160e-01,8.783022849300889737e-03
5.168999999999999595e+00,1.197967506861820630e-01,8.465562052272751492e-03
5.514000000000000234e+00,1.215575316453005872e-01,8.199695901190566516e-03
5.858999999999999986e+00,1.242062838688342830e-01,7.903229021267232229e-03
6.203999999999999737e+00,1.251294077535662352e-01,7.628158509219658094e-03
6.549000000000000377e+00,1.273853204866677857e-01,7.511154867603093456e-03
6.894000000000000128e+00,1.296582667276345302e-01,7.381175251298618435e-03
7.238999999999999879e+00,1.312162866720196219e-01,7.299246246677127195e-03
7.583999999999999631e+00,1.311072561529618430e-01,7.100635997234133918e-03
7.929000000000000270e+00,1.327628436012186219e-01,6.971598353043639319e-03
8.273999999999999133e+00,1.367588542138778451e-01,6.873673883460228000e-03
8.615999999999999659e+00,1.401092681176372423e-01,6.737439974565915396e-03
8.961000000000000298e+00,1.410766011440199030e-01,6.607390950610823009e-03
9.305999999999999162e+00,1.407687840841929938e-01,6.487429145672814375e-03
9.650999999999999801e+00,1.399256100404103198e-01,6.362142713678551470e-03
9.996000000000000441e+00,1.402694751728816303e-01,6.292040975993663104e-03
