# time,average_velocity_axis,95CLI
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.449999999999999734e-01,1.771178079710145070e+00,2.525771442586255966e-01
6.899999999999999467e-01,1.702898822463768225e+00,2.618122842059726896e-01
1.034999999999999920e+00,1.736079589371980703e+00,2.392252529572138908e-01
1.379999999999999893e+00,1.725013315217391430e+00,2.002907046990703155e-01
1.721999999999999975e+00,1.704970419570267293e+00,1.804646187730007401e-01
2.067000000000000171e+00,1.736248881228833918e+00,1.682298747410885809e-01
2.411999999999999922e+00,1.725493910655058194e+00,1.418539439287614390e-01
2.757000000000000117e+00,1.746934643634385109e+00,1.216334334648489363e-01
3.101999999999999869e+00,1.727029537395228909e+00,1.189050586281459043e-01
3.447000000000000064e+00,1.719580033362344107e+00,1.104525034356219487e-01
3.791999999999999815e+00,1.723480073180379879e+00,1.149346006650381335e-01
4.136999999999999567e+00,1.745895047739908446e+00,1.166027347425110938e-01
4.482000000000000206e+00,1.732715291722445317e+00,1.277038287475315004e-01
4.826999999999999957e+00,1.709797273151025365e+00,1.330079233888891155e-01
5.168999999999999595e+00,1.710958188237570177e+00,1.246650057464455813e-01
5.514000000000000234e+00,1.706565265687341348e+00,1.173393247573402132e-01
5.858999999999999986e+00,1.700245242362177889e+00,1.150407390464587981e-01
6.203999999999999737e+00,1.664928936976144414e+00,1.161044868050322976e-01
6.549000000000000377e+00,1.667282085051152718e+00,1.130543748664896431e-01
6.894000000000000128e+00,1.680978967217870768e+00,1.093115545477684192e-01
7.238999999999999879e+00,1.688813855504904149e+00,1.125774372539179030e-01
7.583999999999999631e+00,1.685642833597046586e+00,1.208307485774623297e-01
7.929000000000000270e+00,1.683055933913482072e+00,1.168281654353424265e-01
8.273999999999999133e+00,1.688614182982838052e+00,1.142106778111610932e-01
8.615999999999999659e+00,1.704549733054782079e+00,1.094125489531618811e-01
8.961000000000000298e+00,1.529778226481419257e+00,3.007171727583181076e-01
9.305999999999999162e+00,1.609867780195572973e+00,3.240483518939767937e-01
9.650999999999999801e+00,1.609143845197388956e+00,3.162810312317956285e-01
9.996000000000000441e+00,1.618042310674269624e+00,3.101455731365841406e-01
