# time,position_x,position_y,swimming_direction_x,swimming_direction_y
0.000000000000000000e+00,0.000000000000000000e+00,4.500000000000000111e-01,-7.808688094430306093e-01,-6.246950475544241765e-01
1.250000000000000000e-01,8.111335433590059762e-02,4.033555878234578174e-01,-5.430392354925448473e-01,-8.397073232476136573e-01
2.500000000000000000e-01,1.699022065196438003e-01,3.477766261479420806e-01,-3.798132200706111350e-01,-9.250631966842014497e-01
3.750000000000000000e-01,2.577956548026551498e-01,2.887554597583175675e-01,-2.837086704907333945e-01,-9.589105225663031584e-01
5.000000000000000000e-01,3.377706626699882309e-01,2.282787501877709402e-01,-2.241617018211247148e-01,-9.745519644619556887e-01
6.250000000000000000e-01,4.042353016477552297e-01,1.670858302570341347e-01,-1.845126732159595440e-01,-9.828301345719414606e-01
7.500000000000000000e-01,4.523348399782438634e-01,1.054949867969795091e-01,-1.564748715062731776e-01,-9.876819399923718601e-01
8.750000000000000000e-01,4.775905140388251313e-01,4.366219259865618263e-02,-1.356931874945687955e-01,-9.907509065691354477e-01
1.000000000000000000e+00,4.608825140285015554e-01,-1.030877492674122768e-09,-1.000000000000000000e+00,6.123233995736766036e-17
1.125000000000000000e+00,3.983825140285016109e-01,-1.030877488847101561e-09,-1.000000000000000000e+00,6.123233995736766036e-17
1.250000000000000000e+00,3.358825140285016664e-01,-1.030877485020080146e-09,-1.000000000000000000e+00,6.123233995736766036e-17
1.375000000000000000e+00,2.733825140285017219e-01,-1.030877481193058939e-09,-1.000000000000000000e+00,6.123233995736766036e-17
1.500000000000000000e+00,2.108825140285017219e-01,-1.030877477366037731e-09,-1.000000000000000000e+00,6.123233995736766036e-17
1.625000000000000000e+00,1.483825140285017774e-01,-1.030877473539016524e-09,-1.000000000000000000e+00,6.123233995736766036e-17
1.750000000000000000e+00,8.588251402850177740e-02,-1.030877469711995316e-09,-1.000000000000000000e+00,6.123233995736766036e-17
1.875000000000000000e+00,2.338251402850177740e-02,-1.030877465884974109e-09,-1.000000000000000000e+00,6.123233995736766036e-17
2.000000000000000000e+00,-3.911748597149822260e-02,-1.030877462057952694e-09,-1.000000000000000000e+00,6.123233995736766036e-17
2.125000000000000000e+00,-1.016174859714982226e-01,-1.030877458230931487e-09,-1.000000000000000000e+00,6.123233995736766036e-17
2.250000000000000000e+00,-1.641174859714981671e-01,-1.030877454403910279e-09,-1.000000000000000000e+00,6.123233995736766036e-17
2.375000000000000000e+00,-2.266174859714982226e-01,-1.030877450576889072e-09,-1.000000000000000000e+00,6.123233995736766036e-17
2.500000000000000000e+00,-2.891174859714982226e-01,-1.030877446749867864e-09,-1.000000000000000000e+00,6.123233995736766036e-17
2.625000000000000000e+00,-3.516174859714982226e-01,-1.030877442922846450e-09,-1.000000000000000000e+00,6.123233995736766036e-17
2.750000000000000000e+00,-4.141174859714982226e-01,-1.030877439095825242e-09,-1.000000000000000000e+00,6.123233995736766036e-17
2.875000000000000000e+00,-4.766174859714982226e-01,-1.030877435268804035e-09,-1.000000000000000000e+00,6.123233995736766036e-17
3.000000000000000000e+00,-5.391174859714982226e-01,-1.030877431441782827e-09,-1.000000000000000000e+00,6.123233995736766036e-17
3.125000000000000000e+00,-6.016174859714982226e-01,-1.030877427614761620e-09,-1.000000000000000000e+00,6.123233995736766036e-17
3.250000000000000000e+00,-6.641174859714982226e-01,-1.030877423787740412e-09,-1.000000000000000000e+00,6.123233995736766036e-17
3.375000000000000000e+00,-7.266174859714982226e-01,-1.030877419960719205e-09,-1.000000000000000000e+00,6.123233995736766036e-17
3.500000000000000000e+00,-7.891174859714982226e-01,-1.030877416133697790e-09,-1.000000000000000000e+00,6.123233995736766036e-17
3.625000000000000000e+00,-8.516174859714982226e-01,-1.030877412306676583e-09,-1.000000000000000000e+00,6.123233995736766036e-17
3.750000000000000000e+00,-9.141174859714982226e-01,-1.030877408479655375e-09,-1.000000000000000000e+00,6.123233995736766036e-17
3.875000000000000000e+00,-9.766174859714982226e-01,-1.030877404652634168e-09,-1.000000000000000000e+00,6.123233995736766036e-17
4.000000000000000000e+00,-1.039117485971498223e+00,-1.030877400825612960e-09,-1.000000000000000000e+00,6.123233995736766036e-17
4.125000000000000000e+00,-1.101617485971498223e+00,-1.030877396998591546e-09,-1.000000000000000000e+00,6.123233995736766036e-17
4.250000000000000000e+00,-1.164117485971498223e+00,-1.030877393171570338e-09,-1.000000000000000000e+00,6.123233995736766036e-17
4.375000000000000000e+00,-1.226617485971498223e+00,-1.030877389344549131e-09,-1.000000000000000000e+00,6.123233995736766036e-17
4.500000000000000000e+00,-1.289117485971498223e+00,-1.030877385517527923e-09,-1.000000000000000000e+00,6.123233995736766036e-17
4.625000000000000000e+00,-1.351617485971498223e+00,-1.030877381690506716e-09,-1.000000000000000000e+00,6.123233995736766036e-17
4.750000000000000000e+00,-1.414117485971498223e+00,-1.030877377863485301e-09,-1.000000000000000000e+00,6.123233995736766036e-17
4.875000000000000000e+00,-1.476617485971498223e+00,-1.030877374036464094e-09,-1.000000000000000000e+00,6.123233995736766036e-17
5.000000000000000000e+00,-1.539117485971498223e+00,-1.030877370209442886e-09,-1.000000000000000000e+00,6.123233995736766036e-17
